race_date,venue,race_no,race_name,distance,surface,direction,track_cond,weather,field_size,waku,horse_no,horse_name,sex,age,weight_carried,horse_weight,weight_change,jockey,trainer,win_odds
2026/06/16,川崎,2,ガスト賞３歳未格付選定馬,900,ダ,左,稍重,晴,12,6,7,パンツオンリー,牝,3,54.0,,,藤江渉,山田質,14.7
2026/06/16,川崎,2,ガスト賞３歳未格付選定馬,900,ダ,左,稍重,晴,12,8,8,カネトシライパー,牡,3,56.0,,,山林信,佐々仁,21.1
2026/06/16,川崎,2,ガスト賞３歳未格付選定馬,900,ダ,左,稍重,晴,12,7,9,トーケンマティーニ,牝,3,54.0,,,篠谷葵,石崎駿,1.7
2026/06/16,川崎,2,ガスト賞３歳未格付選定馬,900,ダ,左,稍重,晴,12,10,10,カミノリメイン,牝,3,54.0,,,木間龍,田島寿,124.8
2026/06/16,川崎,2,ガスト賞３歳未格付選定馬,900,ダ,左,稍重,晴,12,8,11,モモノコトノハ,牝,3,54.0,,,櫻井光,山崎裕,3.7
2026/06/16,川崎,2,ガスト賞３歳未格付選定馬,900,ダ,左,稍重,晴,12,12,12,シェブロンウーマン,牝,3,54.0,,,岡村裕,山田正,31.6
2026/06/16,川崎,3,三光鳥賞３歳２,1500,ダ,左,稍重,晴,13,1,1,ダテオトコ,牡,3,56.0,,,矢野貴,佐々仁,1.6
2026/06/16,川崎,3,三光鳥賞３歳２,1500,ダ,左,稍重,晴,13,2,2,アウフタクト,牝,3,54.0,,,池谷匠,山田質,193.8
2026/06/16,川崎,3,三光鳥賞３歳２,1500,ダ,左,稍重,晴,13,3,3,カガヤクネガイ,牡,3,56.0,,,藤江渉,平田正,47.4
2026/06/16,川崎,3,三光鳥賞３歳２,1500,ダ,左,稍重,晴,13,4,4,ハマノヒカリ,牝,3,54.0,,,増田充,加藤誠,21.2
2026/06/16,川崎,3,三光鳥賞３歳２,1500,ダ,左,稍重,晴,13,5,5,デーレーハンサム,牡,3,56.0,,,新原周,鈴木義,54.3
2026/06/16,川崎,3,三光鳥賞３歳２,1500,ダ,左,稍重,晴,13,5,6,ミスターベラミー,牡,3,56.0,,,櫻井光,山崎尋,41.2
2026/06/16,川崎,3,三光鳥賞３歳２,1500,ダ,左,稍重,晴,13,7,7,グローバルサウス,牡,3,56.0,,,和田譲,山崎裕,227.5
2026/06/16,川崎,3,三光鳥賞３歳２,1500,ダ,左,稍重,晴,13,6,8,ダイセンシリウス,牡,3,56.0,,,本橋孝,石井勝,30.5
2026/06/16,川崎,3,三光鳥賞３歳２,1500,ダ,左,稍重,晴,13,9,9,タツノスペシャル,牡,3,56.0,,,笹川翼,田邊陽,24.8
2026/06/16,川崎,3,三光鳥賞３歳２,1500,ダ,左,稍重,晴,13,7,10,インフェルレーヴ,牡,3,56.0,,,木間龍,田島寿,116.7
2026/06/16,川崎,3,三光鳥賞３歳２,1500,ダ,左,稍重,晴,13,11,11,トリケトラ,牡,3,56.0,,,笠野雄,田中力,216.4
2026/06/16,川崎,3,三光鳥賞３歳２,1500,ダ,左,稍重,晴,13,8,12,オーサムジェンヌ,牝,3,54.0,,,野畑凌,茂木浩,37.2
2026/06/16,川崎,3,三光鳥賞３歳２,1500,ダ,左,稍重,晴,13,13,13,パワポケカノン,牡,3,56.0,,,古岡勇,山崎裕,2.4
2026/06/16,川崎,4,Ｃ２一 二,1400,ダ,左,稍重,晴,12,1,1,トンヤイビーン,牡,4,56.0,,,笹川翼,田邊陽,6.9
2026/06/16,川崎,4,Ｃ２一 二,1400,ダ,左,稍重,晴,12,2,2,エールラヴィクトワ,牝,4,54.0,,,矢野貴,山崎裕,8.5
2026/06/16,川崎,4,Ｃ２一 二,1400,ダ,左,稍重,晴,12,3,3,フィリグラン,牝,4,54.0,,,本田重,佐々仁,9.2
2026/06/16,川崎,4,Ｃ２一 二,1400,ダ,左,稍重,晴,12,4,4,チェスナットドレス,牝,9,54.0,,,福原杏,冨田敏,176.2
2026/06/16,川崎,4,Ｃ２一 二,1400,ダ,左,稍重,晴,12,5,5,アルピノ,牡,4,56.0,,,澤田龍,山下之,5.3
2026/06/16,川崎,4,Ｃ２一 二,1400,ダ,左,稍重,晴,12,6,6,ミュークフォルテ,牡,4,,,,加藤雄,山崎尋,54.8
2026/06/16,川崎,4,Ｃ２一 二,1400,ダ,左,稍重,晴,12,6,7,アルバレジェンダ,牝,4,54.0,,,佐野遥,高月賢,28.8
2026/06/16,川崎,4,Ｃ２一 二,1400,ダ,左,稍重,晴,12,8,8,ヒロイックバイオ,牡,5,56.0,,,小杉亮,玉井昇,27.6
2026/06/16,川崎,4,Ｃ２一 二,1400,ダ,左,稍重,晴,12,7,9,シェナベスト,牡,5,56.0,,,岡村裕,山田正,139.7
2026/06/16,川崎,4,Ｃ２一 二,1400,ダ,左,稍重,晴,12,10,10,モズミコシ,牡,4,56.0,,,野畑凌,高月賢,1.9
2026/06/16,川崎,4,Ｃ２一 二,1400,ダ,左,稍重,晴,12,8,11,カレンメラメーラ,牝,5,54.0,,,櫻井光,八木喜,169.7
2026/06/16,川崎,4,Ｃ２一 二,1400,ダ,左,稍重,晴,12,12,12,エンツォ,牡,5,56.0,,,仲野光,山下之,12.9
2026/06/16,川崎,5,Ｃ２一 二,1400,ダ,左,稍重,晴,12,1,1,オリコウパラダイス,牡,4,56.0,,,伊藤裕,安池成,2.0
2026/06/16,川崎,5,Ｃ２一 二,1400,ダ,左,稍重,晴,12,2,2,ライジングキャノン,牡,5,56.0,,,増田充,高月賢,77.5
2026/06/16,川崎,5,Ｃ２一 二,1400,ダ,左,稍重,晴,12,3,3,ウインプリームス,牝,6,54.0,,,新原周,吉橋淳,21.9
2026/06/16,川崎,5,Ｃ２一 二,1400,ダ,左,稍重,晴,12,4,4,アースチャン,牝,4,54.0,,,藤江渉,山田質,74.8
2026/06/16,川崎,5,Ｃ２一 二,1400,ダ,左,稍重,晴,12,5,5,ストロンゲスト,牡,7,,,,佐藤翔,古澤悟,36.8
2026/06/16,川崎,5,Ｃ２一 二,1400,ダ,左,稍重,晴,12,6,6,ライヴバフィ,牡,4,56.0,,,矢野貴,高月賢,3.3
2026/06/16,川崎,5,Ｃ２一 二,1400,ダ,左,稍重,晴,12,6,7,モメン,牝,4,54.0,,,笹川翼,山崎尋,8.5
2026/06/16,川崎,5,Ｃ２一 二,1400,ダ,左,稍重,晴,12,8,8,マロンルピナス,牝,6,54.0,,,池谷匠,村田順,178.9
2026/06/16,川崎,5,Ｃ２一 二,1400,ダ,左,稍重,晴,12,7,9,ムーンライトデイ,牝,5,54.0,,,和田譲,佐々仁,9.9
2026/06/16,川崎,5,Ｃ２一 二,1400,ダ,左,稍重,晴,12,10,10,セレブウマザンマイ,牝,4,54.0,,,仲野光,山下之,8.6
2026/06/16,川崎,5,Ｃ２一 二,1400,ダ,左,稍重,晴,12,8,11,フレンドシルバー,牝,4,54.0,,,藤本現,佐々功,49.8
2026/06/16,川崎,5,Ｃ２一 二,1400,ダ,左,稍重,晴,12,12,12,リラスカイ,牝,6,54.0,,,佐野遥,山崎尋,67.0
2026/06/16,川崎,6,Ｊ交 ジューンフラワー賞３歳未格付選定馬,1500,ダ,左,稍重,晴,11,1,1,サザンホクトベガ,牝,3,,,,佐藤翔,鈴木伸,8.0
2026/06/16,川崎,6,Ｊ交 ジューンフラワー賞３歳未格付選定馬,1500,ダ,左,稍重,晴,11,2,2,ボンセレンシス,牡,3,56.0,,,新原周,内田勝,21.0
2026/06/16,川崎,6,Ｊ交 ジューンフラワー賞３歳未格付選定馬,1500,ダ,左,稍重,晴,11,3,3,ジャストキュート,牝,3,54.0,,,武藤雅,武藤善,15.2
2026/06/16,川崎,6,Ｊ交 ジューンフラワー賞３歳未格付選定馬,1500,ダ,左,稍重,晴,11,4,4,ディル,牝,3,54.0,,,本田重,高橋文,83.1
2026/06/16,川崎,6,Ｊ交 ジューンフラワー賞３歳未格付選定馬,1500,ダ,左,稍重,晴,11,5,5,ブライトドリーム,牡,3,56.0,,,藤田凌,高野毅,6.0
2026/06/16,川崎,6,Ｊ交 ジューンフラワー賞３歳未格付選定馬,1500,ダ,左,稍重,晴,11,6,6,ルーポ,牡,3,56.0,,,笹川翼,小崎憲,1.3
2026/06/16,川崎,6,Ｊ交 ジューンフラワー賞３歳未格付選定馬,1500,ダ,左,稍重,晴,11,7,7,ラミアメロディア,牝,3,54.0,,,和田譲,秋山直,88.7
2026/06/16,川崎,6,Ｊ交 ジューンフラワー賞３歳未格付選定馬,1500,ダ,左,稍重,晴,11,7,8,ヴァルク,牡,3,56.0,,,丸田恭,武市康,25.5
2026/06/16,川崎,6,Ｊ交 ジューンフラワー賞３歳未格付選定馬,1500,ダ,左,稍重,晴,11,9,9,アルティーノ,牡,3,56.0,,,藤本現,伊坂重,131.7
2026/06/16,川崎,6,Ｊ交 ジューンフラワー賞３歳未格付選定馬,1500,ダ,左,稍重,晴,11,8,10,カナールレイナ,牝,3,54.0,,,伊藤裕,佐々仁,42.3
2026/06/16,川崎,6,Ｊ交 ジューンフラワー賞３歳未格付選定馬,1500,ダ,左,稍重,晴,11,11,11,アシャカロッケ,牝,3,,,,西優哉,鈴木伸,143.2
2026/06/16,川崎,7,颯爽賞Ｃ１選定馬,900,ダ,左,稍重,晴,12,1,1,カネトシフープ,牝,4,,,,佐藤翔,佐々仁,2.5
2026/06/16,川崎,7,颯爽賞Ｃ１選定馬,900,ダ,左,稍重,晴,12,2,2,ラピルスイメル,牝,4,54.0,,,古岡勇,加藤誠,34.0
2026/06/16,川崎,7,颯爽賞Ｃ１選定馬,900,ダ,左,稍重,晴,12,3,3,ビタリス,牝,5,54.0,,,増田充,八木喜,266.9
2026/06/16,川崎,7,颯爽賞Ｃ１選定馬,900,ダ,左,稍重,晴,12,4,4,ルミナヴァル,牝,4,54.0,,,野畑凌,高月賢,7.6
2026/06/16,川崎,7,颯爽賞Ｃ１選定馬,900,ダ,左,稍重,晴,12,5,5,ラックナシェード,牝,4,54.0,,,櫻井光,田邊陽,43.5
2026/06/16,川崎,7,颯爽賞Ｃ１選定馬,900,ダ,左,稍重,晴,12,6,6,イイクニアシェル,牡,5,56.0,,,佐野遥,久保秀,9.8
2026/06/16,川崎,7,颯爽賞Ｃ１選定馬,900,ダ,左,稍重,晴,12,6,7,ミスサン,牝,5,54.0,,,鷹見陸,佐藤博,125.8
2026/06/16,川崎,7,颯爽賞Ｃ１選定馬,900,ダ,左,稍重,晴,12,8,8,バースフラワー,牝,4,54.0,,,池谷匠,山田質,31.4
2026/06/16,川崎,7,颯爽賞Ｃ１選定馬,900,ダ,左,稍重,晴,12,7,9,ゴールドサイカ,牝,4,54.0,,,木間龍,田島寿,426.8
2026/06/16,川崎,7,颯爽賞Ｃ１選定馬,900,ダ,左,稍重,晴,12,10,10,ピーチマカロン,牝,4,54.0,,,達城龍,久保勇,51.3
2026/06/16,川崎,7,颯爽賞Ｃ１選定馬,900,ダ,左,稍重,晴,12,8,11,スレヒトゥヴアルク,牝,4,54.0,,,山林信,平田正,12.1
2026/06/16,川崎,7,颯爽賞Ｃ１選定馬,900,ダ,左,稍重,晴,12,12,12,レモングラス,牝,4,54.0,,,御神訓,林隆之,2.3
2026/06/16,川崎,8,ソルスティツィオ賞Ｃ２選定馬１,1500,ダ,左,稍重,晴,10,1,1,ハヤブサアポチャン,牝,5,54.0,,,笹川翼,茂木浩,1.7
2026/06/16,川崎,8,ソルスティツィオ賞Ｃ２選定馬１,1500,ダ,左,稍重,晴,10,2,2,ボルダーオパール,牝,4,54.0,,,野畑凌,山田質,3.7
2026/06/16,川崎,8,ソルスティツィオ賞Ｃ２選定馬１,1500,ダ,左,稍重,晴,10,3,3,ノブアンドマックス,牡,4,,,,椿聡太,林　幻,85.6
2026/06/16,川崎,8,ソルスティツィオ賞Ｃ２選定馬１,1500,ダ,左,稍重,晴,10,4,4,セクシーウィドー,牝,5,54.0,,,岡村健,甲田悟,28.7
2026/06/16,川崎,8,ソルスティツィオ賞Ｃ２選定馬１,1500,ダ,左,稍重,晴,10,5,5,デルマニンフ,牝,7,54.0,,,御神訓,山崎誠,6.0
2026/06/16,川崎,8,ソルスティツィオ賞Ｃ２選定馬１,1500,ダ,左,稍重,晴,10,6,6,フレッシュルーキー,牡,5,,,,山本大,石井勝,55.5
2026/06/16,川崎,8,ソルスティツィオ賞Ｃ２選定馬１,1500,ダ,左,稍重,晴,10,7,7,ケイツーブル,牡,4,56.0,,,古岡勇,高橋宏,46.8
2026/06/16,川崎,8,ソルスティツィオ賞Ｃ２選定馬１,1500,ダ,左,稍重,晴,10,8,8,ヴァッツマン,牡,4,56.0,,,佐野遥,山崎尋,39.4
2026/06/16,川崎,8,ソルスティツィオ賞Ｃ２選定馬１,1500,ダ,左,稍重,晴,10,8,9,コパノディラン,牡,4,56.0,,,篠谷葵,森泰斗,7.9
2026/06/16,川崎,8,ソルスティツィオ賞Ｃ２選定馬１,1500,ダ,左,稍重,晴,10,10,10,インマイブラッド,牝,4,54.0,,,伊藤裕,古澤悟,206.3
2026/06/16,川崎,9,見返り美人特別Ｂ３一 二 三,1600,ダ,左,稍重,晴,14,1,1,ドウザンワン,牡,5,56.0,,,佐野遥,高月賢,5.7
2026/06/16,川崎,9,見返り美人特別Ｂ３一 二 三,1600,ダ,左,稍重,晴,14,2,2,ノッテストラータ,牝,4,54.0,,,中越琉,久保勇,158.2
2026/06/16,川崎,9,見返り美人特別Ｂ３一 二 三,1600,ダ,左,稍重,晴,14,3,3,ジーティーカイソク,牡,4,56.0,,,笹川翼,山崎尋,10.4
2026/06/16,川崎,9,見返り美人特別Ｂ３一 二 三,1600,ダ,左,稍重,晴,14,4,4,テディージュエリー,牡,4,56.0,,,増田充,加藤誠,59.9
2026/06/16,川崎,9,見返り美人特別Ｂ３一 二 三,1600,ダ,左,稍重,晴,14,4,5,ゴールドモーニン,牡,4,56.0,,,古岡勇,田島寿,290.0
2026/06/16,川崎,9,見返り美人特別Ｂ３一 二 三,1600,ダ,左,稍重,晴,14,6,6,エイシントゥラン,牝,7,54.0,,,池谷匠,今井輝,64.2
2026/06/16,川崎,9,見返り美人特別Ｂ３一 二 三,1600,ダ,左,稍重,晴,14,5,7,リュクスレオン,牡,5,,,,佐藤翔,佐藤博,50.3
2026/06/16,川崎,9,見返り美人特別Ｂ３一 二 三,1600,ダ,左,稍重,晴,14,8,8,エスプリゴンザレス,牡,6,56.0,,,野畑凌,久保秀,27.0
2026/06/16,川崎,9,見返り美人特別Ｂ３一 二 三,1600,ダ,左,稍重,晴,14,6,9,スティールウィル,セン,6,56.0,,,和田譲,秋山直,10.3
2026/06/16,川崎,9,見返り美人特別Ｂ３一 二 三,1600,ダ,左,稍重,晴,14,10,10,ユメドリーム,牡,4,56.0,,,櫻井光,古澤悟,36.6
2026/06/16,川崎,9,見返り美人特別Ｂ３一 二 三,1600,ダ,左,稍重,晴,14,7,11,ファイヤーウィップ,牡,5,56.0,,,保園翔,野口寛,2.0
2026/06/16,川崎,9,見返り美人特別Ｂ３一 二 三,1600,ダ,左,稍重,晴,14,12,12,マインドブロン,セン,5,56.0,,,本橋孝,秋山直,173.7
2026/06/16,川崎,9,見返り美人特別Ｂ３一 二 三,1600,ダ,左,稍重,晴,14,8,13,タケルサバイバル,牡,4,56.0,,,矢野貴,内田勝,4.9
2026/06/16,川崎,9,見返り美人特別Ｂ３一 二 三,1600,ダ,左,稍重,晴,14,14,14,サドル,牡,7,,,,中山遥,平田正,13.5
2026/06/16,川崎,10,Ｊ交 ジューンスター賞Ｂ２Ｂ３選定馬ＪＲ,1500,ダ,左,稍重,晴,11,1,1,ジョセフィーナ,牝,5,53.0,,,高橋利,新井清,244.2
2026/06/16,川崎,10,Ｊ交 ジューンスター賞Ｂ２Ｂ３選定馬ＪＲ,1500,ダ,左,稍重,晴,11,2,2,レグノ,牡,5,,,,佐藤翔,佐藤博,11.2
2026/06/16,川崎,10,Ｊ交 ジューンスター賞Ｂ２Ｂ３選定馬ＪＲ,1500,ダ,左,稍重,晴,11,3,3,モネ,牝,7,55.0,,,新原周,林隆之,5.0
2026/06/16,川崎,10,Ｊ交 ジューンスター賞Ｂ２Ｂ３選定馬ＪＲ,1500,ダ,左,稍重,晴,11,4,4,ユイノカタリベ,牡,3,55.0,,,木幡初,竹内正,11.2
2026/06/16,川崎,10,Ｊ交 ジューンスター賞Ｂ２Ｂ３選定馬ＪＲ,1500,ダ,左,稍重,晴,11,5,5,オリコウデレガンス,牝,4,55.0,,,吉原寛,安池成,7.9
2026/06/16,川崎,10,Ｊ交 ジューンスター賞Ｂ２Ｂ３選定馬ＪＲ,1500,ダ,左,稍重,晴,11,6,6,アスクムービーオン,セン,5,57.0,,,野畑凌,前川恭,8.4
2026/06/16,川崎,10,Ｊ交 ジューンスター賞Ｂ２Ｂ３選定馬ＪＲ,1500,ダ,左,稍重,晴,11,7,7,アーデルリーベ,牝,4,55.0,,,笹川翼,齋藤崇,3.3
2026/06/16,川崎,10,Ｊ交 ジューンスター賞Ｂ２Ｂ３選定馬ＪＲ,1500,ダ,左,稍重,晴,11,7,8,タイセイデクスター,牡,4,,,,谷原柚,伊藤圭,32.8
2026/06/16,川崎,10,Ｊ交 ジューンスター賞Ｂ２Ｂ３選定馬ＪＲ,1500,ダ,左,稍重,晴,11,9,9,ルクスメンデス,牡,4,57.0,,,矢野貴,小崎憲,32.0
2026/06/16,川崎,10,Ｊ交 ジューンスター賞Ｂ２Ｂ３選定馬ＪＲ,1500,ダ,左,稍重,晴,11,8,10,カサブランカキッド,牡,6,57.0,,,ゴンサ,和田勇,6.4
2026/06/16,川崎,10,Ｊ交 ジューンスター賞Ｂ２Ｂ３選定馬ＪＲ,1500,ダ,左,稍重,晴,11,11,11,ノーブルアクト,牝,6,55.0,,,和田譲,上原博,9.2
2026/06/16,川崎,11,川崎スパーキングスプリント４歳上オープン,900,ダ,左,稍重,晴,9,1,1,ティアラフォーカス,牡,7,57.0,,,和田譲,宗形竹,26.3
2026/06/16,川崎,11,川崎スパーキングスプリント４歳上オープン,900,ダ,左,稍重,晴,9,2,2,フリーダム,牝,4,53.0,,,達城龍,宗形竹,10.6
2026/06/16,川崎,11,川崎スパーキングスプリント４歳上オープン,900,ダ,左,稍重,晴,9,3,3,ミルトクレイモー,牡,6,57.0,,,吉井章,橋本馬,150.4
2026/06/16,川崎,11,川崎スパーキングスプリント４歳上オープン,900,ダ,左,稍重,晴,9,4,4,プライルード,牡,7,57.0,,,本田重,藤田輝,7.2
2026/06/16,川崎,11,川崎スパーキングスプリント４歳上オープン,900,ダ,左,稍重,晴,9,5,5,エンテレケイア,牡,8,57.0,,,吉原寛,小久智,3.2
2026/06/16,川崎,11,川崎スパーキングスプリント４歳上オープン,900,ダ,左,稍重,晴,9,6,6,デュアリスト,牡,8,57.0,,,中山遥,小林真,277.2
2026/06/16,川崎,11,川崎スパーキングスプリント４歳上オープン,900,ダ,左,稍重,晴,9,7,7,ムーム,牝,5,53.0,,,西啓太,橋本馬,19.9
2026/06/16,川崎,11,川崎スパーキングスプリント４歳上オープン,900,ダ,左,稍重,晴,9,8,8,ロイヤルペガサス,牡,9,57.0,,,小野俊,宗形竹,179.0
2026/06/16,川崎,11,川崎スパーキングスプリント４歳上オープン,900,ダ,左,稍重,晴,9,9,9,ハーフブルー,牝,4,55.0,,,御神訓,鈴木啓,1.6
2026/06/16,川崎,12,ウルド賞Ｃ１選定馬,2000,ダ,左,稍重,晴,10,1,1,テンダリー,牡,4,56.0,,,本田重,長友豊,2.5
2026/06/16,川崎,12,ウルド賞Ｃ１選定馬,2000,ダ,左,稍重,晴,10,2,2,サーブザミッション,牡,5,56.0,,,池谷匠,古澤悟,45.2
2026/06/16,川崎,12,ウルド賞Ｃ１選定馬,2000,ダ,左,稍重,晴,10,3,3,ミヤビクライ,牡,7,56.0,,,新原周,林隆之,8.5
2026/06/16,川崎,12,ウルド賞Ｃ１選定馬,2000,ダ,左,稍重,晴,10,4,4,シスターネビュラ,牝,5,54.0,,,藤江渉,山田質,205.9
2026/06/16,川崎,12,ウルド賞Ｃ１選定馬,2000,ダ,左,稍重,晴,10,5,5,ティナバローズ,牝,4,54.0,,,和田譲,佐々清,76.8
2026/06/16,川崎,12,ウルド賞Ｃ１選定馬,2000,ダ,左,稍重,晴,10,6,6,ビルドラポール,牡,6,56.0,,,古岡勇,河津裕,48.1
2026/06/16,川崎,12,ウルド賞Ｃ１選定馬,2000,ダ,左,稍重,晴,10,7,7,イモルテル,セン,4,56.0,,,笹川翼,平田正,5.1
2026/06/16,川崎,12,ウルド賞Ｃ１選定馬,2000,ダ,左,稍重,晴,10,8,8,アヌマティチェコ,牝,4,54.0,,,矢野貴,加藤誠,18.2
2026/06/16,川崎,12,ウルド賞Ｃ１選定馬,2000,ダ,左,稍重,晴,10,8,9,ディオスパーダ,牡,4,56.0,,,野畑凌,山崎裕,2.7
2026/06/16,川崎,12,ウルド賞Ｃ１選定馬,2000,ダ,左,稍重,晴,10,10,10,アンジュミストラル,牝,5,54.0,,,西啓太,佐藤博,14.9
