race_date,venue,race_no,race_name,distance,surface,direction,track_cond,weather,field_size,waku,horse_no,horse_name,sex,age,weight_carried,horse_weight,weight_change,jockey,trainer,win_odds
2026/06/17,川崎,7,ティール賞Ｃ２選定馬,2000,ダ,左,稍重,晴,10,2,2,ミストラ,セン,7,56.0,,,池谷匠,村田六,22.0
2026/06/17,川崎,7,ティール賞Ｃ２選定馬,2000,ダ,左,稍重,晴,10,3,3,ネオシャングリラ,牡,4,56.0,,,田中涼,今井輝,24.5
2026/06/17,川崎,7,ティール賞Ｃ２選定馬,2000,ダ,左,稍重,晴,10,4,4,ニシノシャイニング,牡,6,56.0,,,小杉亮,佐々清,11.6
2026/06/17,川崎,7,ティール賞Ｃ２選定馬,2000,ダ,左,稍重,晴,10,5,5,ジーティーラピッド,牡,4,56.0,,,笹川翼,高月賢,3.9
2026/06/17,川崎,7,ティール賞Ｃ２選定馬,2000,ダ,左,稍重,晴,10,6,6,ナリノボガート,牡,4,56.0,,,野畑凌,内田勝,3.9
2026/06/17,川崎,7,ティール賞Ｃ２選定馬,2000,ダ,左,稍重,晴,10,7,7,コパノモンタナ,セン,6,56.0,,,和田譲,古澤悟,2.4
2026/06/17,川崎,7,ティール賞Ｃ２選定馬,2000,ダ,左,稍重,晴,10,8,8,キクノルタ,牝,6,54.0,,,七夕裕,八木喜,36.8
2026/06/17,川崎,7,ティール賞Ｃ２選定馬,2000,ダ,左,稍重,晴,10,8,9,フォガラ,牝,9,,,,中島良,小澤宏,73.6
2026/06/17,川崎,7,ティール賞Ｃ２選定馬,2000,ダ,左,稍重,晴,10,10,10,アイビージーニー,牡,4,56.0,,,藤本現,山崎裕,22.0
2026/06/17,川崎,8,八幡平ウマッシュルーム杯Ｃ１三,1400,ダ,左,稍重,晴,8,1,1,コックリサン,牝,4,54.0,,,藤江渉,武井和,33.9
2026/06/17,川崎,8,八幡平ウマッシュルーム杯Ｃ１三,1400,ダ,左,稍重,晴,8,2,2,ゼンダントモニ,牡,4,56.0,,,秋元耕,佐々仁,1.4
2026/06/17,川崎,8,八幡平ウマッシュルーム杯Ｃ１三,1400,ダ,左,稍重,晴,8,3,3,チカチャン,牝,5,54.0,,,新原周,山崎誠,21.2
2026/06/17,川崎,8,八幡平ウマッシュルーム杯Ｃ１三,1400,ダ,左,稍重,晴,8,4,4,アリハッピー,牝,5,54.0,,,佐野遥,安池成,24.2
2026/06/17,川崎,8,八幡平ウマッシュルーム杯Ｃ１三,1400,ダ,左,稍重,晴,8,5,5,ミライヘノテンシ,牝,4,54.0,,,増田充,佐々仁,4.7
2026/06/17,川崎,8,八幡平ウマッシュルーム杯Ｃ１三,1400,ダ,左,稍重,晴,8,6,6,アオイハナミチ,牝,4,54.0,,,吉原寛,林隆之,16.9
2026/06/17,川崎,8,八幡平ウマッシュルーム杯Ｃ１三,1400,ダ,左,稍重,晴,8,7,7,アムリタ,牝,4,54.0,,,御神訓,平田正,5.7
2026/06/17,川崎,8,八幡平ウマッシュルーム杯Ｃ１三,1400,ダ,左,稍重,晴,8,8,8,フィードウィン,セン,4,,,,加藤雄,山崎尋,67.8
2026/06/17,川崎,9,一騎当千賞Ｂ１Ｂ２選定馬,900,ダ,左,稍重,晴,12,1,1,トニープリンス,牡,6,55.0,,,御神訓,田邊陽,39.1
2026/06/17,川崎,9,一騎当千賞Ｂ１Ｂ２選定馬,900,ダ,左,稍重,晴,12,2,2,ハーンドルフ,牝,6,55.0,,,吉原寛,内田勝,28.4
2026/06/17,川崎,9,一騎当千賞Ｂ１Ｂ２選定馬,900,ダ,左,稍重,晴,12,3,3,スモークフレイバー,牡,5,57.0,,,野畑凌,繁田健,1.0
2026/06/17,川崎,9,一騎当千賞Ｂ１Ｂ２選定馬,900,ダ,左,稍重,晴,12,4,4,クアトロフォンテ,牡,7,57.0,,,本橋孝,長友豊,126.2
2026/06/17,川崎,9,一騎当千賞Ｂ１Ｂ２選定馬,900,ダ,左,稍重,晴,12,5,5,エメラルアポロン,牡,7,55.0,,,西村栄,石井勝,103.2
2026/06/17,川崎,9,一騎当千賞Ｂ１Ｂ２選定馬,900,ダ,左,稍重,晴,12,6,6,ピンクタオルチャン,牝,4,55.0,,,笹川翼,山田質,51.6
2026/06/17,川崎,9,一騎当千賞Ｂ１Ｂ２選定馬,900,ダ,左,稍重,晴,12,6,7,クオレス,牝,5,55.0,,,池谷匠,久保秀,189.3
2026/06/17,川崎,9,一騎当千賞Ｂ１Ｂ２選定馬,900,ダ,左,稍重,晴,12,8,8,ツツウラウラ,牡,4,55.0,,,西啓太,野口寛,18.6
2026/06/17,川崎,9,一騎当千賞Ｂ１Ｂ２選定馬,900,ダ,左,稍重,晴,12,7,9,アイアンサイズ,牡,7,57.0,,,本田重,佐宗応,113.6
2026/06/17,川崎,9,一騎当千賞Ｂ１Ｂ２選定馬,900,ダ,左,稍重,晴,12,10,10,マイネルディレクト,牡,5,55.0,,,岡村裕,河津裕,75.7
2026/06/17,川崎,9,一騎当千賞Ｂ１Ｂ２選定馬,900,ダ,左,稍重,晴,12,8,11,マカゼ,牝,6,55.0,,,佐野遥,高月賢,35.5
2026/06/17,川崎,9,一騎当千賞Ｂ１Ｂ２選定馬,900,ダ,左,稍重,晴,12,12,12,クリスタライズ,牡,5,57.0,,,矢野貴,高月賢,14.7
2026/06/17,川崎,10,梅雨明かり特別Ｂ２二,1600,ダ,左,稍重,晴,8,1,1,ビップソリオ,セン,7,56.0,,,笹川翼,秋山直,4.8
2026/06/17,川崎,10,梅雨明かり特別Ｂ２二,1600,ダ,左,稍重,晴,8,2,2,トーセンヴィオラ,牡,5,56.0,,,野畑凌,小久智,6.3
2026/06/17,川崎,10,梅雨明かり特別Ｂ２二,1600,ダ,左,稍重,晴,8,3,3,ラムテリオス,牝,5,54.0,,,佐野遥,鈴木義,21.6
2026/06/17,川崎,10,梅雨明かり特別Ｂ２二,1600,ダ,左,稍重,晴,8,4,4,ショウネンジダイ,牡,8,56.0,,,本田重,新井清,6.5
2026/06/17,川崎,10,梅雨明かり特別Ｂ２二,1600,ダ,左,稍重,晴,8,5,5,レオスパーク,牡,5,56.0,,,山中悠,渡邊貴,14.7
2026/06/17,川崎,10,梅雨明かり特別Ｂ２二,1600,ダ,左,稍重,晴,8,6,6,ソイラテ,牡,4,56.0,,,矢野貴,佐々仁,4.8
2026/06/17,川崎,10,梅雨明かり特別Ｂ２二,1600,ダ,左,稍重,晴,8,7,7,フォースゲイト,牡,5,56.0,,,西啓太,山崎裕,11.5
2026/06/17,川崎,10,梅雨明かり特別Ｂ２二,1600,ダ,左,稍重,晴,8,8,8,チャチャハツゴウ,牝,4,54.0,,,藤田凌,林隆之,3.0
2026/06/17,川崎,11,関東オークス【指定交流】JpnII,2100,ダ,左,稍重,晴,14,1,1,ブレイズエッジ,牝,3,55.0,,,御神訓,川島一,52.7
2026/06/17,川崎,11,関東オークス【指定交流】JpnII,2100,ダ,左,稍重,晴,14,2,2,ナーサリーテイル,牝,3,55.0,,,矢野貴,川島一,40.4
2026/06/17,川崎,11,関東オークス【指定交流】JpnII,2100,ダ,左,稍重,晴,14,3,3,グッドディーズ,牝,3,55.0,,,本田重,石崎駿,113.3
2026/06/17,川崎,11,関東オークス【指定交流】JpnII,2100,ダ,左,稍重,晴,14,4,4,ペンダント,牝,3,55.0,,,岩田望,池江寿,4.1
2026/06/17,川崎,11,関東オークス【指定交流】JpnII,2100,ダ,左,稍重,晴,14,4,5,カトレアノクターン,牝,3,55.0,,,望月洵,沖田明,189.4
2026/06/17,川崎,11,関東オークス【指定交流】JpnII,2100,ダ,左,稍重,晴,14,6,6,ミスティライズ,牝,3,55.0,,,新原周,佐々仁,303.1
2026/06/17,川崎,11,関東オークス【指定交流】JpnII,2100,ダ,左,稍重,晴,14,5,7,アップタウン,牝,3,55.0,,,木間龍,矢野義,163.8
2026/06/17,川崎,11,関東オークス【指定交流】JpnII,2100,ダ,左,稍重,晴,14,8,8,タマモフリージア,牝,3,55.0,,,田口貫,大橋勇,3.5
2026/06/17,川崎,11,関東オークス【指定交流】JpnII,2100,ダ,左,稍重,晴,14,6,9,ティーズセラフ,牝,3,55.0,,,笹川翼,水野貴,166.1
2026/06/17,川崎,11,関東オークス【指定交流】JpnII,2100,ダ,左,稍重,晴,14,10,10,アンジュルナ,牝,3,55.0,,,野畑凌,小久智,3.9
2026/06/17,川崎,11,関東オークス【指定交流】JpnII,2100,ダ,左,稍重,晴,14,7,11,サキドリトッケン,牝,3,55.0,,,吉原寛,真島元,7.5
2026/06/17,川崎,11,関東オークス【指定交流】JpnII,2100,ダ,左,稍重,晴,14,12,12,リノカ,牝,3,55.0,,,安藤洋,米田英,391.2
2026/06/17,川崎,11,関東オークス【指定交流】JpnII,2100,ダ,左,稍重,晴,14,8,13,ジュワネング,牝,3,55.0,,,岩田康,栗田徹,4.8
2026/06/17,川崎,11,関東オークス【指定交流】JpnII,2100,ダ,左,稍重,晴,14,14,14,フルールドール,牝,3,55.0,,,坂井瑠,藤原英,15.5
2026/06/17,川崎,12,手鞠花特別Ｂ３一 二 三,1500,ダ,左,稍重,晴,14,1,1,ラーマ,牡,3,54.0,,,櫻井光,内田勝,3.3
2026/06/17,川崎,12,手鞠花特別Ｂ３一 二 三,1500,ダ,左,稍重,晴,14,2,2,サダージ,牝,5,54.0,,,本田重,山崎尋,22.6
2026/06/17,川崎,12,手鞠花特別Ｂ３一 二 三,1500,ダ,左,稍重,晴,14,3,3,パイロデキセキ,牡,5,56.0,,,矢野貴,鈴木義,6.1
2026/06/17,川崎,12,手鞠花特別Ｂ３一 二 三,1500,ダ,左,稍重,晴,14,4,4,ミヤギエンペラー,牡,4,56.0,,,藤本現,高月賢,11.5
2026/06/17,川崎,12,手鞠花特別Ｂ３一 二 三,1500,ダ,左,稍重,晴,14,4,5,トンボ,牡,5,56.0,,,佐野遥,高月賢,6.7
2026/06/17,川崎,12,手鞠花特別Ｂ３一 二 三,1500,ダ,左,稍重,晴,14,6,6,ベアアスムイ,牝,3,52.0,,,増田充,鈴木義,22.6
2026/06/17,川崎,12,手鞠花特別Ｂ３一 二 三,1500,ダ,左,稍重,晴,14,5,7,マシュー,牡,5,56.0,,,見越彬,小久智,9.3
2026/06/17,川崎,12,手鞠花特別Ｂ３一 二 三,1500,ダ,左,稍重,晴,14,8,8,カナールショウヘイ,牡,5,56.0,,,野畑凌,佐々仁,7.3
2026/06/17,川崎,12,手鞠花特別Ｂ３一 二 三,1500,ダ,左,稍重,晴,14,6,9,タケノロイヤル,牝,4,,,,中山遥,鈴木義,20.2
2026/06/17,川崎,12,手鞠花特別Ｂ３一 二 三,1500,ダ,左,稍重,晴,14,10,10,ベストフィールド,セン,5,56.0,,,山中悠,山下之,18.3
2026/06/17,川崎,12,手鞠花特別Ｂ３一 二 三,1500,ダ,左,稍重,晴,14,7,11,コスモスミッチー,牝,6,54.0,,,新原周,田邊陽,84.0
2026/06/17,川崎,12,手鞠花特別Ｂ３一 二 三,1500,ダ,左,稍重,晴,14,12,12,ロックシュガー,牝,3,52.0,,,和田譲,鈴木義,15.0
2026/06/17,川崎,12,手鞠花特別Ｂ３一 二 三,1500,ダ,左,稍重,晴,14,8,13,サヨノビッグホープ,牡,4,56.0,,,西啓太,加藤誠,28.0
2026/06/17,川崎,12,手鞠花特別Ｂ３一 二 三,1500,ダ,左,稍重,晴,14,14,14,ジュウニントイロ,牝,4,54.0,,,山林信,平田正,98.0
