race_date,venue,race_no,race_name,distance,surface,direction,track_cond,weather,field_size,waku,horse_no,horse_name,sex,age,weight_carried,horse_weight,weight_change,jockey,trainer,win_odds,finish_position,finish_time,last_3f,passage_rate,popularity,result_weight,result_weight_change
2026/01/01,川崎,1,２０２６幕開け賞３歳５,1400,ダ,左,稍重,晴,11,3,3,グラズヘイム,牡,3,56.0,503,4,野畑凌,高月賢,,1,1:33.9,40.0,1-1-1-1,2,503,4
2026/01/01,川崎,1,２０２６幕開け賞３歳５,1400,ダ,左,稍重,晴,11,5,5,スマートラスター,牝,3,54.0,458,-6,矢野貴,高月賢,,2,1:34.2,40.0,3-3-3-3,1,458,-6
2026/01/01,川崎,1,２０２６幕開け賞３歳５,1400,ダ,左,稍重,晴,11,4,4,マロンデプティ,牝,3,54.0,454,-8,櫻井光,酒井忍,,3,1:34.6,40.6,2-2-2-2,3,454,-8
2026/01/01,川崎,1,２０２６幕開け賞３歳５,1400,ダ,左,稍重,晴,11,2,2,ポポロン,牝,3,53.0,410,4,佐野遥,田島寿,,4,1:35.5,41.3,4-4-6-4,4,410,4
2026/01/01,川崎,1,２０２６幕開け賞３歳５,1400,ダ,左,稍重,晴,11,8,11,ミュークティアラ,牡,3,56.0,470,-3,伊藤裕,甲田悟,,5,1:35.7,41.3,7-7-4-5,7,470,-3
2026/01/01,川崎,1,２０２６幕開け賞３歳５,1400,ダ,左,稍重,晴,11,6,7,オーバーユー,牡,3,56.0,472,6,西啓太,河津裕,,6,1:35.7,41.3,6-6-8-6,5,472,6
2026/01/01,川崎,1,２０２６幕開け賞３歳５,1400,ダ,左,稍重,晴,11,7,8,アスパラノヴァ,牡,3,56.0,456,-1,古岡勇,田邊陽,,7,1:36.1,41.3,10-10-10-10,9,456,-1
2026/01/01,川崎,1,２０２６幕開け賞３歳５,1400,ダ,左,稍重,晴,11,8,10,ラヴィッジ,牡,3,56.0,484,5,山林信,内田勝,,8,1:36.3,41.5,11-11-9-11,6,484,5
2026/01/01,川崎,1,２０２６幕開け賞３歳５,1400,ダ,左,稍重,晴,11,7,9,タイトノット,牡,3,56.0,440,-10,増田充,武井和,,9,1:36.5,42.1,8-9-5-7,11,440,-10
2026/01/01,川崎,1,２０２６幕開け賞３歳５,1400,ダ,左,稍重,晴,11,1,1,リトルエース,牝,3,54.0,412,0,桑村真,今井輝,,10,1:37.3,42.7,9-8-11-8,10,412,0
2026/01/01,川崎,1,２０２６幕開け賞３歳５,1400,ダ,左,稍重,晴,11,6,6,サンドロック,牝,3,51.0,444,-3,加藤雄,武井和,,11,1:38.1,43.7,5-5-7-9,8,444,-3
2026/01/01,川崎,2,お年玉賞Ｃ３選定馬,900,ダ,左,稍重,晴,11,4,4,ナキムシヒカル,牝,6,52.0,517,1,中山遥,田邊陽,,1,0:56.3,38.4,1-1-1,1,517,1
2026/01/01,川崎,2,お年玉賞Ｃ３選定馬,900,ダ,左,稍重,晴,11,2,2,ボイド,牡,6,55.0,487,-1,佐野遥,久保秀,,2,0:56.7,38.6,3-3-3,2,487,-1
