race_date,venue,race_no,race_name,distance,surface,direction,track_cond,weather,field_size,waku,horse_no,horse_name,sex,age,weight_carried,horse_weight,weight_change,jockey,trainer,win_odds,finish_position,finish_time,last_3f,passage_rate,popularity,result_weight,result_weight_change
2025/01/01,川崎,1,２０２５幕開け賞３歳５,1400,ダ,左,良,晴,13,6,8,ノーブルクリード,牡,3,56.0,524,26,新原周,田邊陽,,1,1:34.2,41.1,1-2-1-1,5,524,26
2025/01/01,川崎,1,２０２５幕開け賞３歳５,1400,ダ,左,良,晴,13,8,13,アドルナティック,牡,3,56.0,445,-3,伊藤裕,村田順,,2,1:34.7,41.1,9-10-3-3,4,445,-3
2025/01/01,川崎,1,２０２５幕開け賞３歳５,1400,ダ,左,良,晴,13,2,2,フィードウィン,セ,0,53.0,444,1,加藤雄,山崎尋,,3,1:35.1,41.8,5-4-5-4,2,444,1
2025/01/01,川崎,1,２０２５幕開け賞３歳５,1400,ダ,左,良,晴,13,7,10,ショウリュウテン,牡,3,56.0,477,2,岩橋勇,平田正,,4,1:35.7,41.5,13-13-12-9,10,477,2
2025/01/01,川崎,1,２０２５幕開け賞３歳５,1400,ダ,左,良,晴,13,1,1,カネショウラッシュ,牡,3,56.0,475,-4,町田直,内田勝,,5,1:35.7,41.9,10-8-10-8,7,475,-4
2025/01/01,川崎,1,２０２５幕開け賞３歳５,1400,ダ,左,良,晴,13,4,5,パリパリライズ,牝,3,52.0,470,0,佐野遥,平田正,,6,1:36.1,43.0,2-1-1-2,6,470,0
2025/01/01,川崎,1,２０２５幕開け賞３歳５,1400,ダ,左,良,晴,13,8,12,クリスタルアロー,牡,3,56.0,530,-1,山崎誠,山崎尋,,7,1:36.4,42.4,11-11-10-12,1,530,-1
2025/01/01,川崎,1,２０２５幕開け賞３歳５,1400,ダ,左,良,晴,13,4,4,ナハトフリュグ,牝,3,54.0,487,-5,野畑凌,高月賢,,8,1:36.4,42.9,6-6-7-6,8,487,-5
2025/01/01,川崎,1,２０２５幕開け賞３歳５,1400,ダ,左,良,晴,13,6,9,オーシャンノーブル,牝,3,54.0,390,4,池谷匠,田島寿,,9,1:36.4,42.2,11-11-13-9,12,390,4
2025/01/01,川崎,1,２０２５幕開け賞３歳５,1400,ダ,左,良,晴,13,5,6,スオーノ,牝,3,54.0,469,-6,藤江渉,山田質,,10,1:36.5,43.2,4-3-3-5,3,469,-6
2025/01/01,川崎,1,２０２５幕開け賞３歳５,1400,ダ,左,良,晴,13,3,3,ソニンクノヴァ,牝,3,54.0,441,7,増田充,武井和,,11,1:36.7,43.1,7-7-9-7,11,441,7
2025/01/01,川崎,1,２０２５幕開け賞３歳５,1400,ダ,左,良,晴,13,5,7,ジュエリーカグラ,牝,3,54.0,430,-3,福原杏,平田正,,12,1:36.8,43.2,8-8-8-9,9,430,-3
2025/01/01,川崎,1,２０２５幕開け賞３歳５,1400,ダ,左,良,晴,13,7,11,キミエステップ,牝,3,54.0,438,-4,山林信,平田正,,13,1:38.7,45.2,3-5-6-13,13,438,-4
2025/01/01,川崎,2,お年玉賞Ｃ３ ４歳選定馬,1400,ダ,左,良,晴,14,5,8,ニシノヤングマン,牡,4,56.0,476,6,山林信,酒井忍,,1,1:34.0,41.7,1-1-1-1,4,476,6
2025/01/01,川崎,2,お年玉賞Ｃ３ ４歳選定馬,1400,ダ,左,良,晴,14,2,2,マイブリッジ,牡,4,56.0,518,6,野畑凌,吉橋淳,,2,1:34.4,41.7,4-4-4-3,1,518,6
2025/01/01,川崎,2,お年玉賞Ｃ３ ４歳選定馬,1400,ダ,左,良,晴,14,5,7,ミヤビハイジア,牝,4,54.0,476,4,岩橋勇,佐藤博,,3,1:34.9,42.4,2-2-2-2,3,476,4
2025/01/01,川崎,2,お年玉賞Ｃ３ ４歳選定馬,1400,ダ,左,良,晴,14,3,4,リケアジョーヌ,牝,4,51.0,422,6,加藤雄,八木喜,,4,1:35.0,41.8,11-11-11-6,9,422,6
2025/01/01,川崎,2,お年玉賞Ｃ３ ４歳選定馬,1400,ダ,左,良,晴,14,3,3,マイベスト,牝,4,54.0,455,-2,新原周,田邊陽,,5,1:35.4,42.4,6-6-7-4,10,455,-2
2025/01/01,川崎,2,お年玉賞Ｃ３ ４歳選定馬,1400,ダ,左,良,晴,14,8,13,エールヴァーゲ,牝,4,54.0,426,14,山崎誠,山崎裕,,6,1:35.4,42.5,7-7-5-6,2,426,14
2025/01/01,川崎,2,お年玉賞Ｃ３ ４歳選定馬,1400,ダ,左,良,晴,14,1,1,バスターショット,セ,0,56.0,430,3,田中涼,新井健,,7,1:35.5,42.3,9-8-10-9,8,430,3
2025/01/01,川崎,2,お年玉賞Ｃ３ ４歳選定馬,1400,ダ,左,良,晴,14,7,12,マッドリボンガール,牝,4,51.0,420,0,神尾香,山田質,,8,1:35.6,42.4,8-10-7-10,5,420,0
2025/01/01,川崎,2,お年玉賞Ｃ３ ４歳選定馬,1400,ダ,左,良,晴,14,6,9,クワイトポッシブル,牝,4,54.0,401,-8,藤江渉,武井和,,9,1:35.8,42.9,5-5-6-8,6,401,-8
2025/01/01,川崎,2,お年玉賞Ｃ３ ４歳選定馬,1400,ダ,左,良,晴,14,6,10,オビワンリュウセイ,牡,4,56.0,521,3,中越琉,八木仁,,10,1:35.9,42.1,14-14-12-11,11,521,3
2025/01/01,川崎,2,お年玉賞Ｃ３ ４歳選定馬,1400,ダ,左,良,晴,14,4,5,エイシンオナーズ,牝,4,54.0,480,3,秋元耕,村田六,,11,1:36.0,42.1,12-12-13-11,14,480,3
2025/01/01,川崎,2,お年玉賞Ｃ３ ４歳選定馬,1400,ダ,左,良,晴,14,8,14,イルミリオーネ,牡,4,54.0,496,4,佐野遥,八木喜,,12,1:36.3,43.6,3-3-3-4,7,496,4
2025/01/01,川崎,2,お年玉賞Ｃ３ ４歳選定馬,1400,ダ,左,良,晴,14,4,6,アムールベル,牝,4,54.0,450,4,増田充,村田順,,13,1:36.3,42.4,13-12-13-14,12,450,4
