race_date,venue,race_no,race_name,distance,surface,direction,track_cond,weather,field_size,waku,horse_no,horse_name,sex,age,weight_carried,horse_weight,weight_change,jockey,trainer,win_odds,finish_position,finish_time,last_3f,passage_rate,popularity,result_weight,result_weight_change
2023/01/01,川崎,1,２０２３幕開け特別３歳２,1500,ダ,左,良,晴,11,6,6,アンニンドウフ,牡,3,55.0,482,7,新原周,佐藤博,,1,1:40.0,42.1,2-2-1-1,4,482,7
2023/01/01,川崎,1,２０２３幕開け特別３歳２,1500,ダ,左,良,晴,11,8,11,ゲットアップゲート,牡,3,56.0,487,5,矢野貴,田邊陽,,2,1:40.3,42.1,3-3-2-2,1,487,5
2023/01/01,川崎,1,２０２３幕開け特別３歳２,1500,ダ,左,良,晴,11,7,8,ジョイトリップ,牝,3,54.0,441,3,今野忠,山崎裕,,3,1:41.1,42.3,7-6-9-6,8,441,3
2023/01/01,川崎,1,２０２３幕開け特別３歳２,1500,ダ,左,良,晴,11,7,9,クイーンラブソング,牝,3,50.0,455,-1,小林捺,田島寿,,4,1:41.2,42.1,11-10-5-3,5,455,-1
2023/01/01,川崎,1,２０２３幕開け特別３歳２,1500,ダ,左,良,晴,11,6,7,アイノパンテール,牝,3,54.0,426,1,西啓太,内田勝,,5,1:42.0,42.9,10-11-10-10,6,426,1
2023/01/01,川崎,1,２０２３幕開け特別３歳２,1500,ダ,左,良,晴,11,1,1,アメリカンライト,牝,3,54.0,416,-4,増田充,加藤誠,,6,1:42.1,43.8,4-4-4-4,10,416,-4
2023/01/01,川崎,1,２０２３幕開け特別３歳２,1500,ダ,左,良,晴,11,8,10,メモリアルフィジー,牡,3,56.0,419,0,町田直,甲田悟,,7,1:42.3,43.2,8-8-7-7,3,419,0
2023/01/01,川崎,1,２０２３幕開け特別３歳２,1500,ダ,左,良,晴,11,3,3,グロリアヴェルデ,牡,3,56.0,497,2,中越琉,甲田悟,,8,1:42.8,44.2,5-5-8-8,9,497,2
2023/01/01,川崎,1,２０２３幕開け特別３歳２,1500,ダ,左,良,晴,11,2,2,エムティヒビキ,セ,0,56.0,421,0,藤本現,山田質,,9,1:43.3,43.9,9-9-11-11,11,421,0
2023/01/01,川崎,1,２０２３幕開け特別３歳２,1500,ダ,左,良,晴,11,4,4,ヒメカグラ,牝,3,53.0,426,-6,池谷匠,久保秀,,10,1:43.4,44.6,6-6-6-9,2,426,-6
2023/01/01,川崎,1,２０２３幕開け特別３歳２,1500,ダ,左,良,晴,11,5,5,サンエイヴィクター,牡,3,54.0,481,9,野畑凌,高月賢,,11,1:44.4,46.7,1-1-2-5,7,481,9
2023/01/01,川崎,2,お年玉賞Ｃ３ ４歳選定馬,1400,ダ,左,良,晴,10,4,4,フォールロワ,牡,4,56.0,466,-1,矢野貴,高月賢,,1,1:33.1,41.4,5-5-4-3,2,466,-1
2023/01/01,川崎,2,お年玉賞Ｃ３ ４歳選定馬,1400,ダ,左,良,晴,10,3,3,オーサムワールド,牡,4,55.0,469,-3,新原周,村田順,,2,1:33.7,42.5,2-1-2-1,4,469,-3
2023/01/01,川崎,2,お年玉賞Ｃ３ ４歳選定馬,1400,ダ,左,良,晴,10,2,2,ハイエストコード,牡,4,56.0,469,-7,藤本現,田島寿,,3,1:33.9,41.8,10-10-5-5,5,469,-7
2023/01/01,川崎,2,お年玉賞Ｃ３ ４歳選定馬,1400,ダ,左,良,晴,10,8,9,コリコ,牝,4,54.0,436,-5,和田譲,鈴木義,,4,1:34.0,42.6,3-3-3-4,3,436,-5
2023/01/01,川崎,2,お年玉賞Ｃ３ ４歳選定馬,1400,ダ,左,良,晴,10,6,6,ペララス,牡,4,56.0,473,-3,西啓太,吉橋淳,,5,1:34.1,42.0,8-9-7-6,9,473,-3
2023/01/01,川崎,2,お年玉賞Ｃ３ ４歳選定馬,1400,ダ,左,良,晴,10,5,5,ビッグパレード,牝,4,54.0,493,11,山崎誠,林隆之,,6,1:34.3,43.1,1-2-1-2,1,493,11
2023/01/01,川崎,2,お年玉賞Ｃ３ ４歳選定馬,1400,ダ,左,良,晴,10,7,7,マゼンダフラッシュ,牝,4,54.0,454,-4,伊藤裕,山崎尋,,7,1:34.4,42.3,7-7-7-7,6,454,-4
2023/01/01,川崎,2,お年玉賞Ｃ３ ４歳選定馬,1400,ダ,左,良,晴,10,7,8,ヒルインレット,牝,4,54.0,521,-3,藤江渉,山田質,,8,1:35.7,43.6,6-6-9-8,8,521,-3
2023/01/01,川崎,2,お年玉賞Ｃ３ ４歳選定馬,1400,ダ,左,良,晴,10,1,1,マガーリ,牝,4,54.0,478,-2,中越琉,久保勇,,9,1:36.7,44.0,9-8-10-9,10,478,-2
2023/01/01,川崎,2,お年玉賞Ｃ３ ４歳選定馬,1400,ダ,左,良,晴,10,8,10,アマノジャク,牝,4,50.0,448,2,小林捺,甲田悟,,10,1:38.8,46.9,4-4-6-10,7,448,2
2023/01/01,川崎,3,初詣賞Ｃ３選定馬,900,ダ,左,良,晴,12,7,10,マーゴットリリー,牝,4,54.0,468,-8,増田充,古澤悟,,1,0:55.9,38.3,1-1-1,4,468,-8
2023/01/01,川崎,3,初詣賞Ｃ３選定馬,900,ダ,左,良,晴,12,1,1,フェデフルール,牝,4,54.0,448,-9,矢野貴,河津裕,,2,0:56.3,38.3,3-3-3,5,448,-9
2023/01/01,川崎,3,初詣賞Ｃ３選定馬,900,ダ,左,良,晴,12,8,11,イソエイヒカリ,牡,5,56.0,521,-3,伊藤裕,鈴木義,,3,0:56.6,38.3,11-8-8,2,521,-3
2023/01/01,川崎,3,初詣賞Ｃ３選定馬,900,ダ,左,良,晴,12,6,8,サンドビューティ,牝,6,54.0,437,9,山崎誠,山崎尋,,4,0:56.7,38.7,6-2-2,1,437,9
2023/01/01,川崎,3,初詣賞Ｃ３選定馬,900,ダ,左,良,晴,12,8,12,イダマンテ,牡,4,55.0,448,0,新原周,田島寿,,5,0:57.1,38.9,9-3-6,8,448,0
2023/01/01,川崎,3,初詣賞Ｃ３選定馬,900,ダ,左,良,晴,12,3,3,プティアンジュ,牝,4,53.0,387,-4,池谷匠,村田順,,6,0:57.3,39.0,8-9-5,11,387,-4
2023/01/01,川崎,3,初詣賞Ｃ３選定馬,900,ダ,左,良,晴,12,5,6,マジックスパート,牝,4,54.0,460,1,町田直,佐藤博,,7,0:57.4,38.7,12-12-11,6,460,1
2023/01/01,川崎,3,初詣賞Ｃ３選定馬,900,ダ,左,良,晴,12,7,9,メリッソ,牝,4,54.0,376,-2,藤江渉,八木喜,,8,0:57.6,39.1,10-11-11,10,376,-2
2023/01/01,川崎,3,初詣賞Ｃ３選定馬,900,ダ,左,良,晴,12,6,7,テステッソ,牡,4,56.0,424,-8,岡村健,吉橋淳,,9,0:57.6,39.4,6-6-4,9,424,-8
2023/01/01,川崎,3,初詣賞Ｃ３選定馬,900,ダ,左,良,晴,12,2,2,リンノファンタジー,牝,5,50.0,483,-3,小林捺,田邊陽,,10,0:57.7,39.7,3-3-6,7,483,-3
2023/01/01,川崎,3,初詣賞Ｃ３選定馬,900,ダ,左,良,晴,12,5,5,トゥルカナ,牡,5,54.0,508,1,野畑凌,平田正,,11,0:58.1,39.9,2-7-10,3,508,1
2023/01/01,川崎,3,初詣賞Ｃ３選定馬,900,ダ,左,良,晴,12,4,4,オビワンズドーン,牡,7,56.0,462,21,本田紀,八木仁,,12,0:58.6,40.3,5-10-9,12,462,21
2023/01/01,川崎,4,六座頭賞Ｃ２選定馬,2000,ダ,左,良,晴,11,7,8,ローゼンリッター,牡,7,55.0,566,-1,新原周,林隆之,,1,2:19.2,40.7,4-4-5-3,4,566,-1
2023/01/01,川崎,4,六座頭賞Ｃ２選定馬,2000,ダ,左,良,晴,11,8,11,ジャポニズム,牡,5,56.0,475,0,笹川翼,山崎裕,,2,2:19.4,41.1,3-3-1-3,2,475,0
2023/01/01,川崎,4,六座頭賞Ｃ２選定馬,2000,ダ,左,良,晴,11,2,2,ディーエスマグナム,セ,0,56.0,491,-1,山崎誠,田邊陽,,3,2:19.4,40.5,9-9-8-8,1,491,-1
2023/01/01,川崎,4,六座頭賞Ｃ２選定馬,2000,ダ,左,良,晴,11,4,4,ノーブルキャニオン,牡,5,56.0,483,-1,岡村裕,八木仁,,4,2:19.5,41.0,10-10-4-6,5,483,-1
2023/01/01,川崎,4,六座頭賞Ｃ２選定馬,2000,ダ,左,良,晴,11,7,9,アンジェラカフェ,牝,4,54.0,474,-9,伊藤裕,鈴木義,,5,2:19.7,41.5,1-1-1-1,7,474,-9
2023/01/01,川崎,4,六座頭賞Ｃ２選定馬,2000,ダ,左,良,晴,11,1,1,エデリー,牡,7,56.0,533,-4,山林信,久保勇,,6,2:19.7,40.8,11-11-10-8,9,533,-4
2023/01/01,川崎,4,六座頭賞Ｃ２選定馬,2000,ダ,左,良,晴,11,3,3,サーフシェイパー,牡,7,56.0,468,4,笠野雄,川島一,,7,2:20.0,41.5,7-8-5-5,3,468,4
2023/01/01,川崎,4,六座頭賞Ｃ２選定馬,2000,ダ,左,良,晴,11,6,7,ショウキ,牡,5,55.0,444,8,池谷匠,甲田悟,,8,2:20.3,41.8,7-7-5-10,8,444,8
2023/01/01,川崎,4,六座頭賞Ｃ２選定馬,2000,ダ,左,良,晴,11,8,10,チャームインレース,牝,6,54.0,468,-4,岡村健,山下之,,9,2:20.7,42.5,2-2-1-2,10,468,-4
2023/01/01,川崎,4,六座頭賞Ｃ２選定馬,2000,ダ,左,良,晴,11,5,5,ドゥラッツォ,牝,4,54.0,457,0,和田譲,鈴木義,,10,2:20.9,42.2,6-6-8-7,6,457,0
2023/01/01,川崎,4,六座頭賞Ｃ２選定馬,2000,ダ,左,良,晴,11,6,6,ベガエクスプレス,牝,4,54.0,450,-4,藤江渉,村田順,,11,2:23.5,44.6,5-5-11-11,11,450,-4
2023/01/01,川崎,5,五煙草賞Ｃ２選定馬,900,ダ,左,良,晴,11,6,6,セイキングダム,牡,4,54.0,464,4,野畑凌,平田正,,1,0:55.8,38.5,2-2-2,2,464,4
2023/01/01,川崎,5,五煙草賞Ｃ２選定馬,900,ダ,左,良,晴,11,7,8,セピアノーツ,牝,5,54.0,497,0,増田充,山崎裕,,2,0:55.9,38.7,1-1-1,7,497,0
2023/01/01,川崎,5,五煙草賞Ｃ２選定馬,900,ダ,左,良,晴,11,5,5,ジュエリークラフト,牡,4,56.0,487,-8,山崎誠,古澤悟,,3,0:56.2,38.6,4-3-4,1,487,-8
2023/01/01,川崎,5,五煙草賞Ｃ２選定馬,900,ダ,左,良,晴,11,8,10,モーモーブラック,牝,5,53.0,416,1,池谷匠,村田順,,4,0:56.4,38.5,5-5-6,8,416,1
2023/01/01,川崎,5,五煙草賞Ｃ２選定馬,900,ダ,左,良,晴,11,4,4,エリークラウン,牝,4,54.0,449,0,岡村健,山崎尋,,5,0:56.5,38.9,3-4-3,6,449,0
2023/01/01,川崎,5,五煙草賞Ｃ２選定馬,900,ダ,左,良,晴,11,3,3,デザートムーン,牝,6,54.0,485,0,和田譲,齊藤敏,,6,0:56.6,38.4,10-6-7,3,485,0
2023/01/01,川崎,5,五煙草賞Ｃ２選定馬,900,ダ,左,良,晴,11,7,9,リリーエクセロン,牝,4,54.0,448,-4,伊藤裕,原三男,,7,0:56.7,38.1,8-10-9,10,448,-4
2023/01/01,川崎,5,五煙草賞Ｃ２選定馬,900,ダ,左,良,晴,11,6,7,ウインフランドル,牝,4,53.0,463,4,新原周,田邊陽,,8,0:57.1,38.8,7-6-10,5,463,4
2023/01/01,川崎,5,五煙草賞Ｃ２選定馬,900,ダ,左,良,晴,11,2,2,ヤマトカチドキ,牝,4,54.0,479,4,藤江渉,山田質,,9,0:57.2,39.0,8-6-5,4,479,4
2023/01/01,川崎,5,五煙草賞Ｃ２選定馬,900,ダ,左,良,晴,11,8,11,クランプ,牝,4,54.0,414,-3,西啓太,八木喜,,10,0:57.5,38.3,11-11-11,9,414,-3
2023/01/01,川崎,5,五煙草賞Ｃ２選定馬,900,ダ,左,良,晴,11,1,1,ノビーノヒカリ,牝,5,54.0,508,-6,秋元耕,川島豊,,11,0:57.8,39.9,5-6-8,11,508,-6
2023/01/01,川崎,6,四扇賞Ｃ１四 五 六,1400,ダ,左,良,晴,11,5,5,ピンキーウィンキー,牝,4,54.0,479,-5,山崎誠,平田正,,1,1:32.8,39.5,4-4-4-3,2,479,-5
2023/01/01,川崎,6,四扇賞Ｃ１四 五 六,1400,ダ,左,良,晴,11,3,3,シュガーダディ,牡,5,54.0,489,4,野畑凌,内田勝,,2,1:33.1,40.1,2-2-2-1,1,489,4
2023/01/01,川崎,6,四扇賞Ｃ１四 五 六,1400,ダ,左,良,晴,11,8,11,キクノゼファー,牡,8,56.0,480,-6,和田譲,山崎裕,,3,1:33.6,40.5,3-3-3-4,4,480,-6
2023/01/01,川崎,6,四扇賞Ｃ１四 五 六,1400,ダ,左,良,晴,11,6,7,ドキ,牡,4,56.0,465,0,笹川翼,高月賢,,4,1:33.7,40.0,7-7-8-5,3,465,0
2023/01/01,川崎,6,四扇賞Ｃ１四 五 六,1400,ダ,左,良,晴,11,7,8,リンドグレン,牝,9,54.0,441,-8,町田直,山下之,,5,1:33.7,40.4,4-5-5-6,5,441,-8
2023/01/01,川崎,6,四扇賞Ｃ１四 五 六,1400,ダ,左,良,晴,11,1,1,ベリングキャット,牝,4,53.0,414,1,新原周,林隆之,,6,1:34.4,41.4,1-1-1-2,7,414,1
2023/01/01,川崎,6,四扇賞Ｃ１四 五 六,1400,ダ,左,良,晴,11,2,2,ウェルメイド,牝,4,50.0,414,-1,小林捺,武井和,,7,1:34.4,40.5,9-9-11-9,8,414,-1
2023/01/01,川崎,6,四扇賞Ｃ１四 五 六,1400,ダ,左,良,晴,11,7,9,トラストカトレア,牝,4,54.0,475,-1,伊藤裕,吉橋淳,,8,1:34.6,40.7,11-11-9-8,6,475,-1
2023/01/01,川崎,6,四扇賞Ｃ１四 五 六,1400,ダ,左,良,晴,11,8,10,シルヴァギンジ,牡,4,56.0,479,3,山林信,岩本洋,,9,1:34.8,41.1,8-7-7-10,11,479,3
