race_date,venue,race_no,race_name,distance,surface,direction,track_cond,weather,field_size,waku,horse_no,horse_name,sex,age,weight_carried,horse_weight,weight_change,jockey,trainer,win_odds,finish_position,finish_time,last_3f,passage_rate,popularity,result_weight,result_weight_change
2024/01/01,川崎,1,２０２４幕開け賞３歳２,1500,ダ,左,良,晴,11,7,9,ゴールドオリス,牡,3,56.0,506,-2,山崎誠,岩本洋,,1,1:40.7,42.3,9-8-7-6,4,506,-2
2024/01/01,川崎,1,２０２４幕開け賞３歳２,1500,ダ,左,良,晴,11,8,11,ビステル,牡,3,56.0,433,3,伊藤裕,山崎尋,,2,1:40.8,42.0,10-9-8-7,6,433,3
2024/01/01,川崎,1,２０２４幕開け賞３歳２,1500,ダ,左,良,晴,11,6,6,マイケルマキシマス,牡,3,56.0,476,6,町田直,内田勝,,3,1:40.8,42.8,3-3-2-3,2,476,6
2024/01/01,川崎,1,２０２４幕開け賞３歳２,1500,ダ,左,良,晴,11,5,5,アイノシャンティー,牝,3,54.0,482,-2,岩橋勇,内田勝,,4,1:41.4,43.3,5-4-4-4,10,482,-2
2024/01/01,川崎,1,２０２４幕開け賞３歳２,1500,ダ,左,良,晴,11,4,4,レミーニサミット,牝,3,54.0,443,8,桑村真,田島寿,,5,1:41.4,43.3,6-5-6-4,5,443,8
2024/01/01,川崎,1,２０２４幕開け賞３歳２,1500,ダ,左,良,晴,11,3,3,ベストフィールド,牡,3,56.0,501,-6,小杉亮,山下之,,6,1:41.5,43.7,2-2-1-1,3,501,-6
2024/01/01,川崎,1,２０２４幕開け賞３歳２,1500,ダ,左,良,晴,11,8,10,テルケンレンテル,牡,3,56.0,499,5,野畑凌,佐藤博,,7,1:42.8,44.5,4-6-4-8,7,499,5
2024/01/01,川崎,1,２０２４幕開け賞３歳２,1500,ダ,左,良,晴,11,7,8,オングライドパス,牝,3,50.0,444,-3,中島良,河津裕,,8,1:43.5,44.3,8-10-10-11,9,444,-3
2024/01/01,川崎,1,２０２４幕開け賞３歳２,1500,ダ,左,良,晴,11,2,2,シェナベスト,牡,3,56.0,458,7,岡村裕,山田正,,9,1:43.8,44.6,11-11-11-9,11,458,7
2024/01/01,川崎,1,２０２４幕開け賞３歳２,1500,ダ,左,良,晴,11,1,1,デザートトレイン,牡,3,56.0,471,-8,森泰斗,高月賢,,10,1:43.9,46.1,1-1-2-1,1,471,-8
2024/01/01,川崎,1,２０２４幕開け賞３歳２,1500,ダ,左,良,晴,11,6,7,ヌートバー,牡,3,56.0,468,-1,西啓太,佐藤博,,11,1:44.5,46.0,7-7-9-9,8,468,-1
2024/01/01,川崎,2,お年玉賞Ｃ３ ４歳選定馬,1400,ダ,左,良,晴,12,7,9,ショウナンマナ,牝,4,54.0,459,-2,野畑凌,久保秀,,1,1:34.5,41.3,4-4-3-3,3,459,-2
2024/01/01,川崎,2,お年玉賞Ｃ３ ４歳選定馬,1400,ダ,左,良,晴,12,6,8,シェルオパール,牝,4,54.0,463,-5,森泰斗,山田質,,2,1:35.2,42.1,2-2-1-1,2,463,-5
2024/01/01,川崎,2,お年玉賞Ｃ３ ４歳選定馬,1400,ダ,左,良,晴,12,3,3,テルスター,牡,4,56.0,500,-4,岩橋勇,内田勝,,3,1:35.3,41.7,6-6-5-4,1,500,-4
2024/01/01,川崎,2,お年玉賞Ｃ３ ４歳選定馬,1400,ダ,左,良,晴,12,4,4,ダイナマイトブル,牡,4,56.0,449,1,張田昂,新井健,,4,1:35.5,41.6,9-8-9-8,4,449,1
2024/01/01,川崎,2,お年玉賞Ｃ３ ４歳選定馬,1400,ダ,左,良,晴,12,6,7,ボンナターレアスク,牝,4,54.0,444,-4,山林信,山崎尋,,5,1:35.8,41.6,11-11-11-6,8,444,-4
2024/01/01,川崎,2,お年玉賞Ｃ３ ４歳選定馬,1400,ダ,左,良,晴,12,2,2,ヨコワケハンサム,牡,4,56.0,494,-4,中越琉,安池成,,6,1:36.0,42.4,4-4-6-5,9,494,-4
