race_date,venue,race_no,race_name,distance,surface,direction,track_cond,weather,field_size,waku,horse_no,horse_name,sex,age,weight_carried,horse_weight,weight_change,jockey,trainer,win_odds,finish_position,finish_time,last_3f,passage_rate,popularity,result_weight,result_weight_change
2023/03/12,金沢,1,待ってました！金沢競馬開幕記念３歳Ｂ３,1400,ダ,右,稍重,晴,9,6,6,サンクスギビング,牡,3,56.0,469,3,栗原大,加藤和,,1,1:30.2,38.7,3-3-2-1,1,469,3
2023/03/12,金沢,1,待ってました！金沢競馬開幕記念３歳Ｂ３,1400,ダ,右,稍重,晴,9,3,3,ボストンコモン,牡,3,56.0,461,5,米倉知,高橋俊,,2,1:30.8,36.9,8-8-8-6,4,461,5
2023/03/12,金沢,1,待ってました！金沢競馬開幕記念３歳Ｂ３,1400,ダ,右,稍重,晴,9,5,5,カノンチャン,牝,3,54.0,451,5,田知弘,金田一,,3,1:31.2,38.5,7-7-6-3,2,451,5
2023/03/12,金沢,1,待ってました！金沢競馬開幕記念３歳Ｂ３,1400,ダ,右,稍重,晴,9,7,7,ティエラ,牝,3,54.0,443,9,吉田晃,佐藤茂,,4,1:32.1,39.3,6-6-7-5,5,443,9
2023/03/12,金沢,1,待ってました！金沢競馬開幕記念３歳Ｂ３,1400,ダ,右,稍重,晴,9,2,2,カラフルラグーン,牝,3,54.0,441,11,柴田勇,金田一,,5,1:32.5,41.4,2-2-1-2,3,441,11
2023/03/12,金沢,1,待ってました！金沢競馬開幕記念３歳Ｂ３,1400,ダ,右,稍重,晴,9,4,4,アゲマセン,牝,3,54.0,426,6,藤田弘,金田一,,6,1:33.3,41.4,4-4-4-4,9,426,6
2023/03/12,金沢,1,待ってました！金沢競馬開幕記念３歳Ｂ３,1400,ダ,右,稍重,晴,9,8,9,メインボード,牡,3,56.0,494,4,葛山晃,川添明,,7,1:33.8,39.2,8-9-9-9,7,494,4
2023/03/12,金沢,1,待ってました！金沢競馬開幕記念３歳Ｂ３,1400,ダ,右,稍重,晴,9,8,8,タイラント,牝,3,54.0,425,-3,松戸政,田嶋幸,,8,1:34.6,42.5,4-5-5-7,8,425,-3
2023/03/12,金沢,1,待ってました！金沢競馬開幕記念３歳Ｂ３,1400,ダ,右,稍重,晴,9,1,1,トップモーリス,牝,3,54.0,430,4,青柳正,中川雅,,9,1:37.4,46.2,1-1-3-8,6,430,4
2023/03/12,金沢,2,３歳Ｂ２,1400,ダ,右,稍重,晴,9,4,4,ティアン,牝,3,54.0,448,7,吉田晃,佐藤茂,,1,1:33.3,40.6,1-1-1-1,1,448,7
2023/03/12,金沢,2,３歳Ｂ２,1400,ダ,右,稍重,晴,9,2,2,エレガントジュエリ,牝,3,54.0,420,-1,柴田勇,中川雅,,2,1:34.4,39.3,7-7-7-7,4,420,-1
2023/03/12,金沢,2,３歳Ｂ２,1400,ダ,右,稍重,晴,9,8,8,ウインドメイヒメ,牝,3,54.0,435,9,栗原大,野田幸,,3,1:34.5,40.9,5-5-3-2,3,435,9
2023/03/12,金沢,2,３歳Ｂ２,1400,ダ,右,稍重,晴,9,7,7,カミノマジック,セ,0,56.0,463,-18,青柳正,鈴木正,,4,1:34.9,41.8,2-2-2-3,2,463,-18
2023/03/12,金沢,2,３歳Ｂ２,1400,ダ,右,稍重,晴,9,1,1,サッキーエターナル,牡,3,56.0,416,-2,鈴木太,加藤義,,5,1:34.9,40.8,6-6-4-4,6,416,-2
2023/03/12,金沢,2,３歳Ｂ２,1400,ダ,右,稍重,晴,9,8,9,ケイパラパデオ,牝,3,54.0,454,7,田知弘,金田一,,6,1:36.0,42.0,3-3-6-5,5,454,7
2023/03/12,金沢,2,３歳Ｂ２,1400,ダ,右,稍重,晴,9,6,6,キタシャーデー,牝,3,54.0,426,-9,堀場裕,加藤義,,7,1:36.9,43.1,4-4-4-5,7,426,-9
2023/03/12,金沢,2,３歳Ｂ２,1400,ダ,右,稍重,晴,9,5,5,ソアソア,牝,3,54.0,427,14,葛山晃,川添明,,8,1:37.5,41.2,9-9-9-9,9,427,14
2023/03/12,金沢,2,３歳Ｂ２,1400,ダ,右,稍重,晴,9,3,3,オレンジムスメ,牝,3,54.0,428,-2,甲賀弘,金田一,,9,1:37.5,41.8,8-8-8-8,8,428,-2
2023/03/12,金沢,3,がんばれ！新潟の酪農応援賞Ｃ１八,1400,ダ,右,稍重,晴,10,2,2,ウラカワノオト,牡,7,56.0,461,-2,鈴木太,加藤義,,1,1:31.8,39.4,7-7-1-1,2,461,-2
2023/03/12,金沢,3,がんばれ！新潟の酪農応援賞Ｃ１八,1400,ダ,右,稍重,晴,10,1,1,ヒマワリオジョウ,牝,7,53.0,437,-1,兼子千,鋤田誠,,2,1:32.9,39.9,6-4-6-7,8,437,-1
2023/03/12,金沢,3,がんばれ！新潟の酪農応援賞Ｃ１八,1400,ダ,右,稍重,晴,10,3,3,ハーモニーロータス,牡,7,56.0,471,-5,池田敦,高橋俊,,3,1:33.0,39.9,8-8-7-6,10,471,-5
2023/03/12,金沢,3,がんばれ！新潟の酪農応援賞Ｃ１八,1400,ダ,右,稍重,晴,10,6,6,エイトマイル,牡,7,56.0,516,-1,沖静男,井樋一,,4,1:33.4,41.2,1-1-3-2,1,516,-1
2023/03/12,金沢,3,がんばれ！新潟の酪農応援賞Ｃ１八,1400,ダ,右,稍重,晴,10,4,4,サンデッドウッド,牡,6,56.0,470,-2,藤田弘,中川雅,,5,1:33.5,40.7,5-4-5-5,7,470,-2
2023/03/12,金沢,3,がんばれ！新潟の酪農応援賞Ｃ１八,1400,ダ,右,稍重,晴,10,5,5,マイネルリボーン,牡,13,56.0,476,-5,青柳正,高橋俊,,6,1:33.8,40.3,10-10-10-9,9,476,-5
2023/03/12,金沢,3,がんばれ！新潟の酪農応援賞Ｃ１八,1400,ダ,右,稍重,晴,10,8,10,ベストユエンモン,牡,6,56.0,460,-7,吉田晃,佐藤茂,,7,1:34.0,41.6,2-2-2-3,4,460,-7
2023/03/12,金沢,3,がんばれ！新潟の酪農応援賞Ｃ１八,1400,ダ,右,稍重,晴,10,7,7,ケンブリッジカナデ,牝,6,54.0,444,-14,柴田勇,金田一,,8,1:34.2,41.6,3-3-4-4,6,444,-14
2023/03/12,金沢,3,がんばれ！新潟の酪農応援賞Ｃ１八,1400,ダ,右,稍重,晴,10,7,8,カンノンショウ,牡,5,56.0,452,2,栗原大,井樋一,,9,1:34.6,41.5,4-6-8-10,3,452,2
2023/03/12,金沢,3,がんばれ！新潟の酪農応援賞Ｃ１八,1400,ダ,右,稍重,晴,10,8,9,ロジシップ,牡,6,56.0,450,4,葛山晃,野田幸,,10,1:34.6,41.2,8-9-8-7,5,450,4
2023/03/12,金沢,4,がんばれ！富山の酪農応援賞Ｃ１七,1400,ダ,右,稍重,晴,10,4,4,シルヴァーメテオ,牡,9,56.0,502,7,堀場裕,加藤和,,1,1:32.6,40.2,3-4-4-2,3,502,7
2023/03/12,金沢,4,がんばれ！富山の酪農応援賞Ｃ１七,1400,ダ,右,稍重,晴,10,7,8,フリューリング,牝,7,54.0,422,-4,松戸政,菅原欣,,2,1:32.7,40.6,2-2-1-1,1,422,-4
2023/03/12,金沢,4,がんばれ！富山の酪農応援賞Ｃ１七,1400,ダ,右,稍重,晴,10,8,9,オーミシンゲン,牡,7,55.0,476,9,兼子千,鈴木正,,3,1:32.9,40.7,3-3-2-4,2,476,9
2023/03/12,金沢,4,がんばれ！富山の酪農応援賞Ｃ１七,1400,ダ,右,稍重,晴,10,5,5,サトルアプローチ,牡,5,56.0,469,5,田知弘,金田一,,4,1:33.0,40.0,6-6-6-5,5,469,5
