race_date,venue,race_no,race_name,distance,surface,direction,track_cond,weather,field_size,waku,horse_no,horse_name,sex,age,weight_carried,horse_weight,weight_change,jockey,trainer,win_odds,finish_position,finish_time,last_3f,passage_rate,popularity,result_weight,result_weight_change
2022/01/24,大井,1,Ｃ３九 十,1200,ダ,右,良,曇,16,6,12,エスプリアラジン,牡,4,56.0,513,3,横川怜,澤佳宏,,1,1:15.5,38.3,8-8,3,513,3
2022/01/24,大井,1,Ｃ３九 十,1200,ダ,右,良,曇,16,2,4,カメットテソーロ,牡,6,56.0,543,-2,的場文,渡部則,,2,1:15.5,38.9,1-1,1,543,-2
2022/01/24,大井,1,Ｃ３九 十,1200,ダ,右,良,曇,16,3,6,センジュエース,牡,6,56.0,452,0,藤田凌,佐々洋,,3,1:15.7,38.5,7-6,4,452,0
2022/01/24,大井,1,Ｃ３九 十,1200,ダ,右,良,曇,16,3,5,ファイアリーラヴ,牝,4,54.0,474,-8,安藤洋,藤田輝,,4,1:15.9,38.4,11-9,2,474,-8
2022/01/24,大井,1,Ｃ３九 十,1200,ダ,右,良,曇,16,6,11,ブルーフェアリー,牝,6,50.0,435,4,神尾香,高岩孝,,5,1:16.0,39.4,2-2,10,435,4
2022/01/24,大井,1,Ｃ３九 十,1200,ダ,右,良,曇,16,1,1,モスグリーン,牝,4,53.0,457,-1,仲原大,柏木一,,6,1:16.2,39.3,5-4,8,457,-1
2022/01/24,大井,1,Ｃ３九 十,1200,ダ,右,良,曇,16,8,15,ミスエメラルティエ,牝,5,54.0,481,-13,本田重,松浦裕,,7,1:16.2,38.8,9-11,9,481,-13
2022/01/24,大井,1,Ｃ３九 十,1200,ダ,右,良,曇,16,7,14,アンペルマン,牡,7,56.0,508,0,西啓太,堀千亜,,8,1:16.2,39.5,3-3,6,508,0
2022/01/24,大井,1,Ｃ３九 十,1200,ダ,右,良,曇,16,4,7,シスターダダ,牝,5,54.0,484,-3,江里裕,久保隆,,9,1:16.3,39.2,6-5,12,484,-3
2022/01/24,大井,1,Ｃ３九 十,1200,ダ,右,良,曇,16,5,9,ハナビチャン,牝,4,54.0,458,2,石川駿,秋吉和,,10,1:16.8,39.4,10-9,11,458,2
2022/01/24,大井,1,Ｃ３九 十,1200,ダ,右,良,曇,16,4,8,ブローニュ,牡,5,56.0,497,3,遠藤健,佐々忠,,11,1:17.2,39.3,14-14,16,497,3
2022/01/24,大井,1,Ｃ３九 十,1200,ダ,右,良,曇,16,7,13,シスコキッド,牝,5,54.0,427,14,和田譲,的場直,,12,1:17.4,39.4,16-15,14,427,14
2022/01/24,大井,1,Ｃ３九 十,1200,ダ,右,良,曇,16,2,3,アベノカイシンゲキ,牡,4,56.0,468,2,達城龍,櫻木英,,13,1:17.5,39.6,15-16,15,468,2
