race_date,venue,race_no,race_name,distance,surface,direction,track_cond,weather,field_size,waku,horse_no,horse_name,sex,age,weight_carried,horse_weight,weight_change,jockey,trainer,win_odds,finish_position,finish_time,last_3f,passage_rate,popularity,result_weight,result_weight_change
2026/05/22,大井,1,３歳四 五,1600,ダ,右,不良,曇,13,1,1,シンシア,牝,3,51.0,445,1,西優哉（大井）,須田和,71.2,11,1:47.7,44.5,5-5-9-11,10,445,1
2026/05/22,大井,1,３歳四 五,1600,ダ,右,不良,曇,13,2,2,ノットボーダー,牡,3,56.0,478,1,笹川翼（大井）,荒山勝,2.2,1,1:43.0,40.7,1-1-1-1,1,478,1
2026/05/22,大井,1,３歳四 五,1600,ダ,右,不良,曇,13,3,3,アタックオフェール,牡,3,55.0,447,-7,谷内貫（大井）,森下淳,15.8,3,1:43.9,41.3,5-5-4-4,4,447,-7
2026/05/22,大井,1,３歳四 五,1600,ダ,右,不良,曇,13,4,4,ヘイアンティアー,牝,3,51.0,458,-1,杉山海（大井）,立花伸,28.3,9,1:46.1,43.4,4-4-7-9,6,458,-1
2026/05/22,大井,1,３歳四 五,1600,ダ,右,不良,曇,13,4,5,ジュアルエリモ,牝,3,54.0,413,0,千田洋（大井）,村上頼,30.9,4,1:44.3,41.4,9-8-7-6,7,413,0
2026/05/22,大井,1,３歳四 五,1600,ダ,右,不良,曇,13,5,6,リュウノギフト,牡,3,56.0,457,1,藤本現（大井）,鷹見浩,144.4,6,1:44.8,41.5,11-11-9-8,12,457,1
2026/05/22,大井,1,３歳四 五,1600,ダ,右,不良,曇,13,5,7,マエストーソギャル,牝,3,54.0,506,-1,安藤洋（大井）,月岡健,33.4,13,1:48.9,46.5,1-1-4-9,8,506,-1
2026/05/22,大井,1,３歳四 五,1600,ダ,右,不良,曇,13,6,8,ミュウチャン,牝,3,54.0,457,13,西啓太（大井）,堀千亜,7.5,5,1:44.7,41.4,5-9-9-6,3,457,13
2026/05/22,大井,1,３歳四 五,1600,ダ,右,不良,曇,13,6,9,アリアケグレイト,牝,3,54.0,460,-14,町田直（川崎）,渡部則,228.8,10,1:46.9,41.6,12-12-12-12,13,460,-14
2026/05/22,大井,1,３歳四 五,1600,ダ,右,不良,曇,13,7,10,ディアモアー,牝,3,54.0,431,4,達城龍（大井）,納谷和,18.6,2,1:43.5,40.7,9-9-4-4,5,431,4
2026/05/22,大井,1,３歳四 五,1600,ダ,右,不良,曇,13,7,11,ミドルマン,牡,3,56.0,512,0,本田重（船橋）,吉井竜,43.4,7,1:45.4,42.9,8-7-3-2,9,512,0
2026/05/22,大井,1,３歳四 五,1600,ダ,右,不良,曇,13,8,12,サカイワンパクオー,牡,3,56.0,526,-7,和田譲（大井）,渡邉和,2.4,8,1:45.4,43.1,3-3-2-2,2,526,-7
2026/05/22,大井,1,３歳四 五,1600,ダ,右,不良,曇,13,8,13,マイペース,牡,3,56.0,435,9,山林信（川崎）,渡部則,95.1,12,1:48.8,40.9,13-13-13-13,11,435,9
2026/05/22,大井,2,３歳四 五,1200,ダ,右,不良,曇,15,1,1,クロチャダル,牡,3,56.0,430,-2,野畑凌（川崎）,赤嶺亮,209.2,15,1:19.5,42.7,9-11,12,430,-2
2026/05/22,大井,2,３歳四 五,1200,ダ,右,不良,曇,15,2,2,ラブリーファンク,牝,3,51.0,414,0,西優哉（大井）,朝倉実,105.6,7,1:15.9,39.6,7-8,9,414,0
2026/05/22,大井,2,３歳四 五,1200,ダ,右,不良,曇,15,2,3,クリノエーデル,牝,3,51.0,439,-5,高橋優（大井）,鈴木啓,289.6,12,1:17.2,39.8,13-13,14,439,-5
2026/05/22,大井,2,３歳四 五,1200,ダ,右,不良,曇,15,3,4,アークルージエ,牝,3,53.0,444,-9,谷内貫（大井）,嶋田幸,121.1,4,1:15.4,39.2,7-5,10,444,-9
2026/05/22,大井,2,３歳四 五,1200,ダ,右,不良,曇,15,3,5,サイゴニアイハカツ,牝,3,54.0,467,18,矢野貴（大井）,福田真,2.0,2,1:14.7,39.1,1-1,1,467,18
2026/05/22,大井,2,３歳四 五,1200,ダ,右,不良,曇,15,4,6,ゴルトフラッシュ,牡,3,56.0,529,5,江里裕（大井）,鷹見浩,16.7,6,1:15.8,37.4,15-15,4,529,5
2026/05/22,大井,2,３歳四 五,1200,ダ,右,不良,曇,15,4,7,ピューナー,牝,3,54.0,428,-9,岡村健（船橋）,井上弘,52.0,8,1:16.0,39.3,9-8,7,428,-9
2026/05/22,大井,2,３歳四 五,1200,ダ,右,不良,曇,15,5,8,プルミエミッキー,牝,3,54.0,484,2,田中洸（大井）,橋本馬,22.9,9,1:16.0,39.0,12-11,5,484,2
2026/05/22,大井,2,３歳四 五,1200,ダ,右,不良,曇,15,5,9,ゴールデンルチル,牡,3,53.0,458,-4,木澤奨（大井）,朝倉実,255.0,14,1:17.9,40.5,13-13,13,458,-4
2026/05/22,大井,2,３歳四 五,1200,ダ,右,不良,曇,15,6,10,ゴーゴーメロディ,牝,3,54.0,424,1,安藤洋（大井）,小野晋,94.8,13,1:17.5,41.6,3-5,8,424,1
2026/05/22,大井,2,３歳四 五,1200,ダ,右,不良,曇,15,6,11,シーフレッシュ,牝,3,53.0,457,1,中山遥（浦和）,納谷和,157.3,11,1:17.0,41.4,1-1,11,457,1
2026/05/22,大井,2,３歳四 五,1200,ダ,右,不良,曇,15,7,12,リコータロス,セ,0,56.0,513,-9,藤本現（大井）,荒山勝,2.1,1,1:14.4,38.6,3-3,2,513,-9
2026/05/22,大井,2,３歳四 五,1200,ダ,右,不良,曇,15,7,13,キューティーハード,牝,3,54.0,461,-2,笹川翼（大井）,阪本一,41.1,3,1:15.1,38.3,11-8,6,461,-2
2026/05/22,大井,2,３歳四 五,1200,ダ,右,不良,曇,15,8,14,ザレインソング,牝,3,51.0,409,-2,杉山海（大井）,村上頼,313.5,10,1:16.1,40.0,6-7,15,409,-2
2026/05/22,大井,2,３歳四 五,1200,ダ,右,不良,曇,15,8,15,スウィートボム,牝,3,54.0,513,-3,吉井章（大井）,的場直,8.7,5,1:15.4,39.7,3-3,3,513,-3
2026/05/22,大井,3,３歳一 二 三,1400,ダ,右,不良,曇,12,1,1,エイトザット,牡,3,56.0,524,4,本田重（船橋）,荒山勝,7.4,5,1:28.8,38.5,11-10-10,4,524,4
2026/05/22,大井,3,３歳一 二 三,1400,ダ,右,不良,曇,12,2,2,タケゾウ,牡,3,55.0,451,-4,中山遥（浦和）,佐野謙,58.0,11,1:30.6,39.3,7-12-12,8,451,-4
2026/05/22,大井,3,３歳一 二 三,1400,ダ,右,不良,曇,12,3,3,フラワーキングエス,セ,0,56.0,472,2,町田直（川崎）,栗田泰,186.6,12,1:31.6,41.5,7-7-9,11,472,2
2026/05/22,大井,3,３歳一 二 三,1400,ダ,右,不良,曇,12,4,4,コスモサイテス,牡,3,53.0,445,5,小野俊（大井）,宗形竹,403.1,8,1:29.5,39.2,11-10-10,12,445,5
2026/05/22,大井,3,３歳一 二 三,1400,ダ,右,不良,曇,12,5,5,ワカチーコ,牝,3,54.0,457,3,野畑凌（川崎）,松浦裕,19.6,9,1:29.7,40.7,4-5-4,6,457,3
2026/05/22,大井,3,３歳一 二 三,1400,ダ,右,不良,曇,12,5,6,タツノウォリアー,牡,3,56.0,491,7,和田譲（大井）,藤田輝,3.0,4,1:28.4,40.2,1-1-1,2,491,7
2026/05/22,大井,3,３歳一 二 三,1400,ダ,右,不良,曇,12,6,7,エドノスターウッド,牡,3,56.0,529,8,矢野貴（大井）,佐宗応,2.6,6,1:28.9,40.6,2-1-1,1,529,8
2026/05/22,大井,3,３歳一 二 三,1400,ダ,右,不良,曇,12,6,8,ボビー,牡,3,56.0,518,-6,藤本現（大井）,栗田裕,124.0,7,1:29.0,39.0,5-7-7,10,518,-6
2026/05/22,大井,3,３歳一 二 三,1400,ダ,右,不良,曇,12,7,9,ツカイノトリ,牝,3,54.0,458,1,吉井章（大井）,阪本一,79.1,3,1:28.4,38.3,9-7-7,9,458,1
2026/05/22,大井,3,３歳一 二 三,1400,ダ,右,不良,曇,12,7,10,ヴェスタリス,牝,3,54.0,438,-4,澤田龍（船橋）,荒山勝,4.7,1,1:27.7,39.3,2-1-1,3,438,-4
2026/05/22,大井,3,３歳一 二 三,1400,ダ,右,不良,曇,12,8,11,ジーティーグラン,牡,3,56.0,454,2,藤田凌（大井）,高野毅,15.0,2,1:28.3,38.9,10-6-6,5,454,2
2026/05/22,大井,3,３歳一 二 三,1400,ダ,右,不良,曇,12,8,12,タリスマンチャント,牡,3,56.0,463,-3,菅原涼（大井）,高橋清,32.6,10,1:29.8,41.0,5-4-4,7,463,-3
2026/05/22,大井,4,３歳一 二 三,1200,ダ,右,不良,曇,16,1,1,ヨアケ,牝,3,54.0,452,2,吉井章（大井）,的場直,50.8,16,1:17.5,40.7,10-12,7,452,2
2026/05/22,大井,4,３歳一 二 三,1200,ダ,右,不良,曇,16,1,2,バルトロ,セ,0,56.0,473,7,矢野貴（大井）,福永敏,5.0,13,1:17.0,40.8,5-4,2,473,7
2026/05/22,大井,4,３歳一 二 三,1200,ダ,右,不良,曇,16,2,3,ラブミーモンロー,牝,3,55.0,472,0,笹川翼（大井）,荒山勝,1.3,1,1:13.9,38.2,1-1,1,472,0
2026/05/22,大井,4,３歳一 二 三,1200,ダ,右,不良,曇,16,2,4,ワイルドノブクン,牡,3,55.0,471,-10,中山遥（浦和）,赤嶺亮,85.7,3,1:15.1,39.4,1-1,9,471,-10
2026/05/22,大井,4,３歳一 二 三,1200,ダ,右,不良,曇,16,3,5,オレンジマン,牡,3,56.0,513,1,野畑凌（川崎）,佐野謙,16.3,6,1:15.7,38.6,14-14,4,513,1
2026/05/22,大井,4,３歳一 二 三,1200,ダ,右,不良,曇,16,3,6,サヴォア,牝,3,54.0,427,5,岡村健（船橋）,高岩孝,226.1,7,1:15.8,39.6,5-4,13,427,5
2026/05/22,大井,4,３歳一 二 三,1200,ダ,右,不良,曇,16,4,7,ジューンアカデミー,牝,3,51.0,415,0,西優哉（大井）,鈴木啓,44.4,9,1:16.1,39.6,7-8,6,415,0
2026/05/22,大井,4,３歳一 二 三,1200,ダ,右,不良,曇,16,4,8,シンプウエース,牡,3,56.0,431,-1,福原杏（浦和）,荒井朋,228.3,4,1:15.6,38.8,10-13,14,431,-1
2026/05/22,大井,4,３歳一 二 三,1200,ダ,右,不良,曇,16,5,9,シーキングザバース,牝,3,54.0,451,-1,石川駿（大井）,堀千亜,201.6,12,1:16.5,39.4,14-15,12,451,-1
2026/05/22,大井,4,３歳一 二 三,1200,ダ,右,不良,曇,16,5,10,アメジストハート,牝,3,51.0,464,4,高橋優（大井）,渡邉和,321.2,15,1:17.1,41.3,3-3,15,464,4
2026/05/22,大井,4,３歳一 二 三,1200,ダ,右,不良,曇,16,6,11,トモノホマレ,牡,3,56.0,496,1,藤田凌（大井）,上杉昌,14.3,2,1:14.8,38.0,10-4,3,496,1
2026/05/22,大井,4,３歳一 二 三,1200,ダ,右,不良,曇,16,6,12,ベストサイレンス,牝,3,54.0,456,-5,安藤洋（大井）,小野晋,69.6,10,1:16.4,39.8,7-10,8,456,-5
2026/05/22,大井,4,３歳一 二 三,1200,ダ,右,不良,曇,16,7,13,ウィルプレイス,牝,3,54.0,482,6,千田洋（大井）,大宮和,366.7,14,1:17.1,40.3,10-10,16,482,6
2026/05/22,大井,4,３歳一 二 三,1200,ダ,右,不良,曇,16,7,14,シュヴァルニブロン,牡,3,56.0,482,4,西啓太（大井）,田中人,92.9,11,1:16.4,39.1,16-15,10,482,4
2026/05/22,大井,4,３歳一 二 三,1200,ダ,右,不良,曇,16,8,15,ブイスリー,牡,3,56.0,484,1,菅原涼（大井）,佐宗応,199.0,8,1:16.0,40.0,4-4,11,484,1
2026/05/22,大井,4,３歳一 二 三,1200,ダ,右,不良,曇,16,8,16,ゴールデンバンブー,牡,3,56.0,484,-1,高橋昭（大井）,立花伸,19.4,5,1:15.6,39.2,7-8,5,484,-1
