race_date,venue,race_no,race_name,distance,surface,direction,track_cond,weather,field_size,waku,horse_no,horse_name,sex,age,weight_carried,horse_weight,weight_change,jockey,trainer,win_odds,finish_position,finish_time,last_3f,passage_rate,popularity,result_weight,result_weight_change
2024/01/21,大井,1,Ｃ３十一,1200,ダ,右,不良,曇,16,4,7,ファルダ,牝,4,54.0,486,2,江里裕,鷹見浩,,1,1:16.4,39.9,1-2,1,486,2
2024/01/21,大井,1,Ｃ３十一,1200,ダ,右,不良,曇,16,1,1,ニチリン,牝,4,54.0,509,-3,中村尚,栗田裕,,2,1:16.9,40.4,1-1,5,509,-3
2024/01/21,大井,1,Ｃ３十一,1200,ダ,右,不良,曇,16,3,6,ヤマトホープシップ,牝,7,54.0,464,4,仲原大,久保隆,,3,1:17.3,38.9,9-9,4,464,4
2024/01/21,大井,1,Ｃ３十一,1200,ダ,右,不良,曇,16,7,14,ジンバブジ,牝,4,54.0,513,2,石川駿,庄子昭,,4,1:17.7,40.0,6-6,11,513,2
2024/01/21,大井,1,Ｃ３十一,1200,ダ,右,不良,曇,16,3,5,ベジタブルストア,セ,0,56.0,466,6,達城龍,庄子昭,,5,1:17.8,40.9,4-3,3,466,6
2024/01/21,大井,1,Ｃ３十一,1200,ダ,右,不良,曇,16,7,13,ディアマンエクラ,牝,5,54.0,450,-13,森泰斗,橋本馬,,6,1:18.0,41.2,3-4,2,450,-13
2024/01/21,大井,1,Ｃ３十一,1200,ダ,右,不良,曇,16,5,10,シャザロイン,牝,4,54.0,417,-5,千田洋,赤嶺本,,7,1:18.5,40.4,7-8,14,417,-5
2024/01/21,大井,1,Ｃ３十一,1200,ダ,右,不良,曇,16,8,16,エンタイトルド,牝,6,54.0,418,-4,岡村健,赤嶺本,,8,1:18.5,39.7,11-10,9,418,-4
2024/01/21,大井,1,Ｃ３十一,1200,ダ,右,不良,曇,16,8,15,ストロングフレイヤ,牝,4,54.0,428,-7,西啓太,蛯名雄,,9,1:18.7,39.5,14-13,10,428,-7
2024/01/21,大井,1,Ｃ３十一,1200,ダ,右,不良,曇,16,1,2,ミワテツニゴー,牡,4,56.0,402,-1,栗原大,櫻木英,,10,1:18.8,41.5,5-5,13,402,-1
