race_date,venue,race_no,race_name,distance,surface,direction,track_cond,weather,field_size,waku,horse_no,horse_name,sex,age,weight_carried,horse_weight,weight_change,jockey,trainer,win_odds,finish_position,finish_time,last_3f,passage_rate,popularity,result_weight,result_weight_change
2025/01/13,大井,1,Ｃ３十 十一,1400,ダ,右,稍重,晴,14,4,6,カトミリ,牡,4,56.0,0,0,安藤洋,藤田輝,,1,1:29.1,38.2,7-3-2,1,0,0
2025/01/13,大井,1,Ｃ３十 十一,1400,ダ,右,稍重,晴,14,7,11,マヒナルーサー,牡,4,56.0,515,6,千田洋,朝倉実,,2,1:30.1,39.3,1-2-2,4,515,6
2025/01/13,大井,1,Ｃ３十 十一,1400,ダ,右,稍重,晴,14,4,5,バーロット,牡,6,56.0,459,-1,瀬川将,栗田裕,,3,1:30.3,39.7,1-1-1,12,459,-1
2025/01/13,大井,1,Ｃ３十 十一,1400,ダ,右,稍重,晴,14,3,3,ヘニーアイリス,牝,4,54.0,443,2,吉井章,松浦裕,,4,1:30.3,39.4,3-3-4,2,443,2
2025/01/13,大井,1,Ｃ３十 十一,1400,ダ,右,稍重,晴,14,5,7,サウザンセーラ,牝,5,54.0,484,-4,高橋昭,立花貢,,5,1:30.5,39.5,6-5-6,5,484,-4
2025/01/13,大井,1,Ｃ３十 十一,1400,ダ,右,稍重,晴,14,8,13,ハニーナイト,牝,6,54.0,456,10,藤本現,渡部則,,6,1:30.8,39.6,8-6-5,9,456,10
2025/01/13,大井,1,Ｃ３十 十一,1400,ダ,右,稍重,晴,14,1,1,ジンバブジ,牝,5,54.0,503,-5,石川駿,庄子昭,,7,1:30.9,38.9,10-11-10,6,503,-5
2025/01/13,大井,1,Ｃ３十 十一,1400,ダ,右,稍重,晴,14,6,9,ナックドバイ,牡,6,55.0,508,2,鷹見陸,立花貢,,8,1:30.9,39.7,4-6-7,7,508,2
2025/01/13,大井,1,Ｃ３十 十一,1400,ダ,右,稍重,晴,14,7,12,ジョイスマイリー,牝,5,52.0,437,3,谷内貫,大宮和,,9,1:31.4,39.1,13-13-13,8,437,3
2025/01/13,大井,1,Ｃ３十 十一,1400,ダ,右,稍重,晴,14,5,8,サンダーペコ,牝,4,54.0,473,-3,藤田凌,橋本馬,,10,1:31.4,39.3,12-12-12,3,473,-3
2025/01/13,大井,1,Ｃ３十 十一,1400,ダ,右,稍重,晴,14,6,10,ゴルドヴァッサー,牝,4,54.0,399,-2,遠藤健,佐々洋,,11,1:32.4,40.6,9-9-10,13,399,-2
2025/01/13,大井,1,Ｃ３十 十一,1400,ダ,右,稍重,晴,14,3,4,ハナノクロコ,牝,4,51.0,446,5,田中洸,荒井朋,,12,1:32.5,40.9,5-8-8,10,446,5
2025/01/13,大井,1,Ｃ３十 十一,1400,ダ,右,稍重,晴,14,2,2,エイシンペリドット,牝,5,54.0,489,-4,落合玄,小野晋,,13,1:32.7,40.9,11-9-9,11,489,-4
2025/01/13,大井,1,Ｃ３十 十一,1400,ダ,右,稍重,晴,14,8,14,グローリーエックス,セ,0,56.0,502,0,山林信,渡部則,,14,1:34.2,40.9,14-14-14,14,502,0
2025/01/13,大井,2,Ｃ３十 十一,1200,ダ,右,稍重,晴,12,5,6,マーナーパス,牡,6,56.0,469,4,遠藤健,遠藤茂,,1,1:15.4,39.2,1-1,1,469,4
2025/01/13,大井,2,Ｃ３十 十一,1200,ダ,右,稍重,晴,12,8,11,イントゥユー,牝,4,54.0,0,0,矢野貴,渡邉和,,2,1:15.9,38.9,4-3,2,0,0
2025/01/13,大井,2,Ｃ３十 十一,1200,ダ,右,稍重,晴,12,6,7,コーリングヘニー,牡,4,56.0,0,0,吉井章,的場直,,3,1:16.7,40.1,2-2,3,0,0
2025/01/13,大井,2,Ｃ３十 十一,1200,ダ,右,稍重,晴,12,8,12,ゴールドアバンティ,牡,6,56.0,462,9,安藤洋,立花伸,,4,1:17.1,39.4,7-6,4,462,9
2025/01/13,大井,2,Ｃ３十 十一,1200,ダ,右,稍重,晴,12,7,10,マルカンマイヤー,牡,4,55.0,524,2,鷹見陸,佐々洋,,5,1:17.3,40.3,3-4,5,524,2
2025/01/13,大井,2,Ｃ３十 十一,1200,ダ,右,稍重,晴,12,2,2,マルヨリヴィエラ,牝,4,54.0,457,8,東原悠,赤嶺本,,6,1:17.5,40.0,6-7,10,457,8
2025/01/13,大井,2,Ｃ３十 十一,1200,ダ,右,稍重,晴,12,6,8,ボクラノカガヤキ,牡,4,56.0,538,-7,江里裕,橋本馬,,7,1:18.0,40.3,7-8,9,538,-7
2025/01/13,大井,2,Ｃ３十 十一,1200,ダ,右,稍重,晴,12,1,1,ルビーリング,牝,4,51.0,439,-2,田中洸,橋本馬,,8,1:18.1,39.9,10-9,7,439,-2
2025/01/13,大井,2,Ｃ３十 十一,1200,ダ,右,稍重,晴,12,5,5,ロイロ,牡,4,56.0,520,5,阿部龍,栗田裕,,9,1:18.3,40.1,11-11,6,520,5
2025/01/13,大井,2,Ｃ３十 十一,1200,ダ,右,稍重,晴,12,7,9,ユウユウカグヤ,牝,4,51.0,413,1,加藤雄,佐々忠,,10,1:18.9,41.5,5-5,12,413,1
2025/01/13,大井,2,Ｃ３十 十一,1200,ダ,右,稍重,晴,12,3,3,サザンスノー,牡,4,56.0,480,-6,高橋昭,立花伸,,11,1:19.1,41.1,9-9,8,480,-6
2025/01/13,大井,2,Ｃ３十 十一,1200,ダ,右,稍重,晴,12,4,4,プチカノン,牡,4,56.0,435,-1,千田洋,納谷和,,12,1:20.0,40.8,12-12,11,435,-1
2025/01/13,大井,3,３歳新馬,1200,ダ,右,稍重,晴,6,1,1,ラストエイトクラブ,牡,3,56.0,0,0,矢野貴,藤田輝,,1,1:16.1,37.8,3-2,1,0,0
2025/01/13,大井,3,３歳新馬,1200,ダ,右,稍重,晴,6,4,4,ルビーギャラクシー,牝,3,54.0,0,0,笹川翼,米田英,,2,1:16.2,38.2,1-1,2,0,0
2025/01/13,大井,3,３歳新馬,1200,ダ,右,稍重,晴,6,5,5,マムティプリンス,牡,3,56.0,0,0,西啓太,荒井朋,,3,1:17.0,38.9,2-2,3,0,0
2025/01/13,大井,3,３歳新馬,1200,ダ,右,稍重,晴,6,2,2,サブノルアナ,牝,3,54.0,0,0,藤本現,阪本一,,4,1:18.6,39.6,6-6,6,0,0
2025/01/13,大井,3,３歳新馬,1200,ダ,右,稍重,晴,6,3,3,オキアガリコボシ,牝,3,54.0,0,0,中村尚,栗田裕,,5,1:19.0,40.4,5-4,5,0,0
2025/01/13,大井,3,３歳新馬,1200,ダ,右,稍重,晴,6,6,6,ゴゴノタビダチ,牝,3,54.0,0,0,阿部龍,橋本馬,,6,1:19.1,40.6,4-5,4,0,0
2025/01/13,大井,4,Ｃ３八 九,1600,ダ,右,稍重,晴,12,3,3,シャラク,牡,4,56.0,520,-1,安藤洋,佐宗応,,1,1:44.8,40.9,1-1-1-1,4,520,-1
