race_date,venue,race_no,race_name,distance,surface,direction,track_cond,weather,field_size,waku,horse_no,horse_name,sex,age,weight_carried,horse_weight,weight_change,jockey,trainer,win_odds,finish_position,finish_time,last_3f,passage_rate,popularity,result_weight,result_weight_change
2025/01/20,船橋,1,Ｉ　ＬＯＶＥ　ＭＩＬＫいばらき茨ちＣ３六,1200,ダ,左,稍重,晴,12,7,10,グランディーヴァ,牝,4,54.0,452,10,山中悠,佐々清,,1,1:16.4,38.8,1-1-1,6,452,10
2025/01/20,船橋,1,Ｉ　ＬＯＶＥ　ＭＩＬＫいばらき茨ちＣ３六,1200,ダ,左,稍重,晴,12,8,11,ヴァイナル,牡,4,55.0,485,1,木間龍,矢野義,,2,1:17.1,39.0,5-5-5,2,485,1
2025/01/20,船橋,1,Ｉ　ＬＯＶＥ　ＭＩＬＫいばらき茨ちＣ３六,1200,ダ,左,稍重,晴,12,7,9,ザセントラル,牡,5,56.0,545,2,張田昂,林　幻,,3,1:17.4,39.5,4-4-3,1,545,2
2025/01/20,船橋,1,Ｉ　ＬＯＶＥ　ＭＩＬＫいばらき茨ちＣ３六,1200,ダ,左,稍重,晴,12,3,3,パルメニデス,牡,6,56.0,428,-5,福原杏,長谷忍,,4,1:17.9,39.7,6-6-6,10,428,-5
2025/01/20,船橋,1,Ｉ　ＬＯＶＥ　ＭＩＬＫいばらき茨ちＣ３六,1200,ダ,左,稍重,晴,12,2,2,サンテルノ,牡,8,56.0,512,6,篠谷葵,玉井等,,5,1:18.0,40.1,3-3-4,5,512,6
2025/01/20,船橋,1,Ｉ　ＬＯＶＥ　ＭＩＬＫいばらき茨ちＣ３六,1200,ダ,左,稍重,晴,12,4,4,スクリームイーグル,セ,0,56.0,446,-1,臼井健,佐々功,,6,1:18.1,40.3,2-2-2,3,446,-1
2025/01/20,船橋,1,Ｉ　ＬＯＶＥ　ＭＩＬＫいばらき茨ちＣ３六,1200,ダ,左,稍重,晴,12,6,7,プリンセスダーク,牝,6,54.0,459,4,仲野光,玉井等,,7,1:18.2,39.9,9-8-8,4,459,4
2025/01/20,船橋,1,Ｉ　ＬＯＶＥ　ＭＩＬＫいばらき茨ちＣ３六,1200,ダ,左,稍重,晴,12,5,6,アイノメバエ,牝,5,52.0,408,3,所　蛍,渡邊貴,,8,1:18.6,39.7,11-11-10,9,408,3
2025/01/20,船橋,1,Ｉ　ＬＯＶＥ　ＭＩＬＫいばらき茨ちＣ３六,1200,ダ,左,稍重,晴,12,1,1,シェナダイオー,牡,6,56.0,551,4,國分祐,冨田敏,,9,1:19.9,41.2,10-10-9,11,551,4
2025/01/20,船橋,1,Ｉ　ＬＯＶＥ　ＭＩＬＫいばらき茨ちＣ３六,1200,ダ,左,稍重,晴,12,6,8,ゴールドボード,牝,6,54.0,517,-1,秋元耕,箕輪武,,10,1:20.0,41.5,8-9-11,7,517,-1
2025/01/20,船橋,1,Ｉ　ＬＯＶＥ　ＭＩＬＫいばらき茨ちＣ３六,1200,ダ,左,稍重,晴,12,5,5,タカトラ,セ,0,56.0,550,-3,川島正,岩崎真,,11,1:20.5,42.3,7-7-7,8,550,-3
2025/01/20,船橋,1,Ｉ　ＬＯＶＥ　ＭＩＬＫいばらき茨ちＣ３六,1200,ダ,左,稍重,晴,12,8,12,ムースチャレンジ,牝,8,52.0,496,-5,中島良,佐々功,,,,,,,496,-5
2025/01/20,船橋,2,３歳三,1200,ダ,左,稍重,晴,12,7,9,テクノエンジェル,牝,3,54.0,436,0,矢野貴,山田信,,1,1:15.6,39.0,3-3-3,4,436,0
