race_date,venue,race_no,race_name,distance,surface,direction,track_cond,weather,field_size,waku,horse_no,horse_name,sex,age,weight_carried,horse_weight,weight_change,jockey,trainer,win_odds,finish_position,finish_time,last_3f,passage_rate,popularity,result_weight,result_weight_change
2026/01/06,浦和,1,初当たり賞３歳未格付選抜馬,800,ダ,左,稍重,晴,12,6,8,フォーティチュード,牝,3,54.0,434,3,福原杏,水野貴,,1,0:48.0,35.6,1-1,1,434,3
2026/01/06,浦和,1,初当たり賞３歳未格付選抜馬,800,ダ,左,稍重,晴,12,7,9,ジュンシリ,牝,3,53.0,440,0,保園翔,小久智,,2,0:48.5,35.8,3-2,7,440,0
2026/01/06,浦和,1,初当たり賞３歳未格付選抜馬,800,ダ,左,稍重,晴,12,5,6,レノヴァティオ,牡,3,55.0,509,15,笹川翼,繁田健,,3,0:49.0,36.1,4-4,2,509,15
2026/01/06,浦和,1,初当たり賞３歳未格付選抜馬,800,ダ,左,稍重,晴,12,2,2,ビナラオカイ,牝,3,54.0,446,-3,岡村健,酒井一,,4,0:49.2,36.7,2-3,3,446,-3
2026/01/06,浦和,1,初当たり賞３歳未格付選抜馬,800,ダ,左,稍重,晴,12,1,1,コグマザセカンド,牝,3,53.0,437,10,七夕裕,宇野博,,5,0:49.5,36.2,6-6,5,437,10
2026/01/06,浦和,1,初当たり賞３歳未格付選抜馬,800,ダ,左,稍重,晴,12,7,10,カスタネアローズ,牝,3,53.0,449,-4,櫻井光,鈴木勝,,6,0:49.6,36.7,5-5,4,449,-4
2026/01/06,浦和,1,初当たり賞３歳未格付選抜馬,800,ダ,左,稍重,晴,12,3,3,ゴールドアムレット,牡,3,56.0,465,4,菅原涼,小澤宏,,7,0:50.2,36.6,11-12,9,465,4
2026/01/06,浦和,1,初当たり賞３歳未格付選抜馬,800,ダ,左,稍重,晴,12,8,11,ポピーレッド,牝,3,53.0,421,-1,山中悠,野口寛,,8,0:50.3,36.9,7-7,6,421,-1
2026/01/06,浦和,1,初当たり賞３歳未格付選抜馬,800,ダ,左,稍重,晴,12,5,5,オパールグリーン,牝,3,51.0,402,-7,中島良,川村守,,9,0:50.4,37.0,9-10,11,402,-7
2026/01/06,浦和,1,初当たり賞３歳未格付選抜馬,800,ダ,左,稍重,晴,12,6,7,パワーマジック,牡,3,55.0,488,-4,高橋哲,入口由,,10,0:50.6,36.9,10-9,12,488,-4
2026/01/06,浦和,1,初当たり賞３歳未格付選抜馬,800,ダ,左,稍重,晴,12,4,4,ニコニコニコル,牝,3,50.0,393,-1,山本大,小林真,,11,0:50.6,36.4,12-11,10,393,-1
2026/01/06,浦和,1,初当たり賞３歳未格付選抜馬,800,ダ,左,稍重,晴,12,8,12,シナノアンバー,牝,3,53.0,427,-1,見越彬,鹿沼和,,12,0:50.6,37.3,8-8,8,427,-1
2026/01/06,浦和,2,特選３歳二,1500,ダ,左,稍重,晴,11,7,8,マイアミマツリ,牡,3,56.0,450,3,藤本現,野口孝,,1,1:39.3,40.9,7-5-4-4,9,450,3
2026/01/06,浦和,2,特選３歳二,1500,ダ,左,稍重,晴,11,4,4,カズチャンペ,牡,3,56.0,486,1,岡村健,酒井一,,2,1:39.3,40.1,6-8-11-9,2,486,1
2026/01/06,浦和,2,特選３歳二,1500,ダ,左,稍重,晴,11,5,5,ボートレーサー,牝,3,54.0,463,1,野畑凌,小久智,,3,1:39.5,41.5,1-1-1-1,1,463,1
2026/01/06,浦和,2,特選３歳二,1500,ダ,左,稍重,晴,11,1,1,レモンドロップ,牝,3,54.0,456,17,半澤慶,吉田正,,4,1:39.6,40.4,9-9-7-6,6,456,17
2026/01/06,浦和,2,特選３歳二,1500,ダ,左,稍重,晴,11,8,10,エスプランドル,牡,3,56.0,513,1,室陽一,平山真,,5,1:39.6,40.7,5-6-6-7,4,513,1
2026/01/06,浦和,2,特選３歳二,1500,ダ,左,稍重,晴,11,7,9,ゴールドライン,牡,3,55.0,506,-2,及川烈,鹿沼和,,6,1:39.8,40.9,10-10-5-5,7,506,-2
2026/01/06,浦和,2,特選３歳二,1500,ダ,左,稍重,晴,11,8,11,レフレール,牡,3,56.0,514,3,本田重,水野貴,,7,1:39.9,41.9,3-2-2-3,3,514,3
2026/01/06,浦和,2,特選３歳二,1500,ダ,左,稍重,晴,11,3,3,ゴールデンコマンチ,牡,3,56.0,470,2,福原杏,水野貴,,8,1:40.0,41.8,4-3-3-2,5,470,2
2026/01/06,浦和,2,特選３歳二,1500,ダ,左,稍重,晴,11,2,2,スターハル,牝,3,54.0,393,0,澤田龍,小澤宏,,9,1:40.1,41.2,2-4-8-8,10,393,0
2026/01/06,浦和,2,特選３歳二,1500,ダ,左,稍重,晴,11,6,7,エンペラーウェザー,牡,3,54.0,457,12,中島良,平山真,,10,1:40.2,41.1,8-7-10-10,11,457,12
2026/01/06,浦和,2,特選３歳二,1500,ダ,左,稍重,晴,11,6,6,カクレンボ,牝,3,54.0,512,5,張田昂,宇野博,,11,1:41.5,42.1,11-11-9-11,8,512,5
2026/01/06,浦和,3,特選３歳三,1400,ダ,左,稍重,晴,12,3,3,ペチンペチンイテテ,牡,3,56.0,447,4,野畑凌,水上直,,1,1:32.3,41.0,1-1-1-1,3,447,4
2026/01/06,浦和,3,特選３歳三,1400,ダ,左,稍重,晴,12,5,6,サモアノカイジン,牡,3,56.0,508,2,笠野雄,平山真,,2,1:32.7,40.6,12-9-8-5,5,508,2
2026/01/06,浦和,3,特選３歳三,1400,ダ,左,稍重,晴,12,2,2,エドノジェット,牡,3,56.0,433,13,張田昂,宇野博,,3,1:33.0,41.1,8-7-6-4,1,433,13
2026/01/06,浦和,3,特選３歳三,1400,ダ,左,稍重,晴,12,8,12,ハーティーアイズ,牝,3,54.0,440,-1,笹川翼,新井清,,4,1:33.0,41.4,4-3-4-3,2,440,-1
2026/01/06,浦和,3,特選３歳三,1400,ダ,左,稍重,晴,12,8,11,ライトネス,牝,3,52.0,462,-8,中山遥,長谷忍,,5,1:33.1,41.2,5-6-7-6,6,462,-8
2026/01/06,浦和,3,特選３歳三,1400,ダ,左,稍重,晴,12,1,1,ミスメリッサ,牝,3,51.0,452,-1,山本大,伊藤滋,,6,1:33.3,40.9,9-10-12-10,7,452,-1
2026/01/06,浦和,3,特選３歳三,1400,ダ,左,稍重,晴,12,6,8,ビランチャ,牡,3,56.0,486,-8,山中悠,小久智,,7,1:33.5,41.6,7-5-5-8,4,486,-8
2026/01/06,浦和,3,特選３歳三,1400,ダ,左,稍重,晴,12,5,5,ポルタロマーナ,牝,3,53.0,496,6,佐野遥,水野貴,,8,1:33.7,42.3,2-2-2-2,9,496,6
2026/01/06,浦和,3,特選３歳三,1400,ダ,左,稍重,晴,12,7,9,ハリッサ,牝,3,54.0,449,1,福原杏,水野貴,,9,1:34.0,41.8,6-8-10-9,10,449,1
2026/01/06,浦和,3,特選３歳三,1400,ダ,左,稍重,晴,12,7,10,テクノアップル,牝,3,54.0,432,-2,高橋哲,水野貴,,10,1:34.1,41.7,11-11-11-11,12,432,-2
2026/01/06,浦和,3,特選３歳三,1400,ダ,左,稍重,晴,12,4,4,ツウカイミッキー,牝,3,54.0,399,-1,七夕裕,工藤伸,,11,1:34.2,41.8,10-12-9-12,11,399,-1
2026/01/06,浦和,3,特選３歳三,1400,ダ,左,稍重,晴,12,6,7,ヨンクン,牡,3,55.0,497,0,及川烈,長谷忍,,12,1:34.7,43.0,3-4-3-7,8,497,0
2026/01/06,浦和,4,Ｃ３六,1400,ダ,左,稍重,晴,12,7,9,アンタゴニスタ,牡,7,56.0,491,-3,藤江渉,工藤伸,,1,1:32.6,40.4,2-2-2-1,1,491,-3
2026/01/06,浦和,4,Ｃ３六,1400,ダ,左,稍重,晴,12,2,2,ゲットデザイアー,牝,7,54.0,492,-3,澤田龍,川村守,,2,1:32.6,39.8,8-7-7-2,4,492,-3
2026/01/06,浦和,4,Ｃ３六,1400,ダ,左,稍重,晴,12,5,6,ワイキキビーチ,セ,0,55.0,444,-3,及川烈,鹿沼和,,3,1:33.2,41.1,1-1-1-3,5,444,-3
2026/01/06,浦和,4,Ｃ３六,1400,ダ,左,稍重,晴,12,3,3,トリニタリアニズム,牡,8,55.0,507,-4,佐野遥,野口孝,,4,1:33.4,40.8,6-6-4-4,2,507,-4
2026/01/06,浦和,4,Ｃ３六,1400,ダ,左,稍重,晴,12,6,7,シェナカレン,牡,6,56.0,468,5,岡田大,冨田敏,,5,1:33.7,40.6,7-8-9-8,11,468,5
2026/01/06,浦和,4,Ｃ３六,1400,ダ,左,稍重,晴,12,4,4,カナデル,牝,6,52.0,498,0,中山遥,酒井一,,6,1:33.8,41.0,5-4-8-5,8,498,0
2026/01/06,浦和,4,Ｃ３六,1400,ダ,左,稍重,晴,12,1,1,クラダイリン,牝,6,51.0,526,3,加藤雄,長谷忍,,7,1:34.0,40.7,11-11-12-11,9,526,3
2026/01/06,浦和,4,Ｃ３六,1400,ダ,左,稍重,晴,12,5,5,シェナリオン,牡,6,54.0,471,4,中島良,冨田敏,,8,1:34.0,40.9,10-10-10-9,10,471,4
2026/01/06,浦和,4,Ｃ３六,1400,ダ,左,稍重,晴,12,6,8,セキレイオペラ,牡,7,56.0,477,-3,七夕裕,川村守,,9,1:34.3,41.4,9-9-5-6,7,477,-3
2026/01/06,浦和,4,Ｃ３六,1400,ダ,左,稍重,晴,12,7,10,エクスプロア,牡,7,56.0,511,-1,室陽一,川村守,,10,1:34.5,41.6,12-12-6-7,3,511,-1
2026/01/06,浦和,4,Ｃ３六,1400,ダ,左,稍重,晴,12,8,11,トーセンイヴ,牝,8,54.0,451,0,野畑凌,酒井一,,11,1:35.3,42.8,3-3-3-10,6,451,0
2026/01/06,浦和,4,Ｃ３六,1400,ダ,左,稍重,晴,12,8,12,クリプリンセス,牝,6,54.0,432,1,國分祐,冨田敏,,12,1:37.9,45.0,4-5-11-12,12,432,1
2026/01/06,浦和,5,新座市制施行５５周年ゾウキリン賞Ｃ３ ４,1500,ダ,左,稍重,晴,11,7,8,ランボー,セ,0,56.0,463,-2,福原杏,野口寛,,1,1:38.3,39.8,8-6-3-2,1,463,-2
2026/01/06,浦和,5,新座市制施行５５周年ゾウキリン賞Ｃ３ ４,1500,ダ,左,稍重,晴,11,5,5,パブリックスフィア,牡,4,56.0,452,-3,藤本現,川島豊,,2,1:38.3,39.5,6-7-7-5,2,452,-3
2026/01/06,浦和,5,新座市制施行５５周年ゾウキリン賞Ｃ３ ４,1500,ダ,左,稍重,晴,11,8,11,ハクシンダンス,牝,4,52.0,477,13,中島良,平山真,,3,1:38.4,40.5,1-1-1-1,3,477,13
2026/01/06,浦和,5,新座市制施行５５周年ゾウキリン賞Ｃ３ ４,1500,ダ,左,稍重,晴,11,1,1,サンタアナウインド,牝,4,54.0,448,-1,赤津和,酒井一,,4,1:38.7,39.7,7-8-8-6,5,448,-1
2026/01/06,浦和,5,新座市制施行５５周年ゾウキリン賞Ｃ３ ４,1500,ダ,左,稍重,晴,11,3,3,キタノアンシェル,牝,4,54.0,431,-8,町田直,入口由,,5,1:39.0,40.3,5-5-5-4,8,431,-8
2026/01/06,浦和,5,新座市制施行５５周年ゾウキリン賞Ｃ３ ４,1500,ダ,左,稍重,晴,11,2,2,パイソン,牝,4,52.0,433,-6,中山遥,水上直,,6,1:39.1,41.0,2-2-2-3,6,433,-6
2026/01/06,浦和,5,新座市制施行５５周年ゾウキリン賞Ｃ３ ４,1500,ダ,左,稍重,晴,11,6,7,ルナティックアイ,牡,4,56.0,441,1,櫻井光,酒井一,,7,1:39.9,40.4,11-11-9-8,9,441,1
2026/01/06,浦和,5,新座市制施行５５周年ゾウキリン賞Ｃ３ ４,1500,ダ,左,稍重,晴,11,7,9,レバット,牡,4,56.0,514,2,本田重,宇野博,,8,1:40.5,42.0,4-4-4-7,7,514,2
2026/01/06,浦和,5,新座市制施行５５周年ゾウキリン賞Ｃ３ ４,1500,ダ,左,稍重,晴,11,4,4,アンビータブルニコ,牝,4,54.0,428,0,見越彬,水上直,,9,1:40.8,41.3,9-10-10-9,11,428,0
2026/01/06,浦和,5,新座市制施行５５周年ゾウキリン賞Ｃ３ ４,1500,ダ,左,稍重,晴,11,6,6,トウカイディアマン,牝,4,54.0,457,4,澤田龍,宇野博,,10,1:41.3,42.8,3-3-6-10,4,457,4
2026/01/06,浦和,5,新座市制施行５５周年ゾウキリン賞Ｃ３ ４,1500,ダ,左,稍重,晴,11,8,10,ジョウネツ,牡,4,55.0,444,-16,及川烈,長谷忍,,11,1:42.5,43.0,10-9-11-11,10,444,-16
2026/01/06,浦和,6,小川町観光協会賞Ｃ２三 四,1500,ダ,左,稍重,晴,12,6,7,アンブレラダンス,牝,6,54.0,472,7,張田昂,平山真,,1,1:38.1,39.9,3-3-3-3,2,472,7
2026/01/06,浦和,6,小川町観光協会賞Ｃ２三 四,1500,ダ,左,稍重,晴,12,2,2,シゲルツキミザケ,牡,7,54.0,481,4,中山遥,箕輪武,,2,1:38.1,40.2,2-2-2-1,3,481,4
2026/01/06,浦和,6,小川町観光協会賞Ｃ２三 四,1500,ダ,左,稍重,晴,12,6,8,フェルナンダ,牝,4,54.0,479,-3,野畑凌,小久智,,3,1:38.3,39.8,8-8-6-4,1,479,-3
2026/01/06,浦和,6,小川町観光協会賞Ｃ２三 四,1500,ダ,左,稍重,晴,12,1,1,ニシノウール,牡,6,56.0,469,0,岡田大,冨田敏,,4,1:39.1,40.6,4-6-4-5,11,469,0
2026/01/06,浦和,6,小川町観光協会賞Ｃ２三 四,1500,ダ,左,稍重,晴,12,4,4,コウユーミューミュ,牝,4,54.0,502,4,町田直,宇野博,,5,1:39.1,40.6,5-5-5-6,8,502,4
2026/01/06,浦和,6,小川町観光協会賞Ｃ２三 四,1500,ダ,左,稍重,晴,12,5,5,マーシャルテイル,牡,5,56.0,466,-6,加藤和,入口由,,6,1:39.3,41.5,1-1-1-2,4,466,-6
2026/01/06,浦和,6,小川町観光協会賞Ｃ２三 四,1500,ダ,左,稍重,晴,12,7,10,イリバーレ,牡,4,56.0,486,4,赤津和,海馬司,,7,1:39.6,40.9,9-10-9-8,9,486,4
