race_date,venue,race_no,race_name,distance,surface,direction,track_cond,weather,field_size,waku,horse_no,horse_name,sex,age,weight_carried,horse_weight,weight_change,jockey,trainer,win_odds,finish_position,finish_time,last_3f,passage_rate,popularity,result_weight,result_weight_change
2022/01/17,浦和,1,２０２２浦和開幕福始め賞３歳三,1400,ダ,左,良,晴,8,4,4,ゴッドゲーム,牡,3,56.0,501,0,森泰斗,小久智,,1,1:31.8,39.4,2-2-2-2,1,501,0
2022/01/17,浦和,1,２０２２浦和開幕福始め賞３歳三,1400,ダ,左,良,晴,8,8,8,スターオブケリー,牝,3,54.0,515,11,見越彬,繁田健,,2,1:31.8,39.5,1-1-1-1,2,515,11
2022/01/17,浦和,1,２０２２浦和開幕福始め賞３歳三,1400,ダ,左,良,晴,8,6,6,コンアモーレ,牡,3,56.0,486,4,和田譲,宇野博,,3,1:32.0,39.3,4-4-3-3,3,486,4
2022/01/17,浦和,1,２０２２浦和開幕福始め賞３歳三,1400,ダ,左,良,晴,8,7,7,ホワイトネイル,牝,3,54.0,414,-1,吉留孝,藤原智,,4,1:33.5,39.8,6-7-7-5,8,414,-1
2022/01/17,浦和,1,２０２２浦和開幕福始め賞３歳三,1400,ダ,左,良,晴,8,3,3,ヒカリガサスホウヘ,牝,3,54.0,454,-4,町田直,酒井一,,5,1:33.7,41.0,3-3-4-4,6,454,-4
2022/01/17,浦和,1,２０２２浦和開幕福始め賞３歳三,1400,ダ,左,良,晴,8,5,5,ラウンドライデン,牝,3,53.0,461,-5,七夕裕,水野貴,,6,1:34.0,40.6,5-6-6-6,7,461,-5
2022/01/17,浦和,1,２０２２浦和開幕福始め賞３歳三,1400,ダ,左,良,晴,8,2,2,バルストライク,牡,3,56.0,529,-8,今野忠,矢内博,,7,1:34.0,40.9,8-5-5-7,5,529,-8
2022/01/17,浦和,1,２０２２浦和開幕福始め賞３歳三,1400,ダ,左,良,晴,8,1,1,アンコロモチ,牡,3,55.0,432,-8,池谷匠,甲田悟,,8,1:34.5,40.7,7-8-8-8,4,432,-8
2022/01/17,浦和,2,３歳二,1400,ダ,左,良,晴,10,6,6,グロリアスアポイ,牝,3,54.0,458,-3,町田直,酒井一,,1,1:32.7,40.9,4-4-5-3,1,458,-3
2022/01/17,浦和,2,３歳二,1400,ダ,左,良,晴,10,5,5,マスクドサムライ,牡,3,56.0,469,5,加藤和,藤原智,,2,1:33.1,40.9,8-8-6-5,4,469,5
2022/01/17,浦和,2,３歳二,1400,ダ,左,良,晴,10,8,10,フルスロットル,牝,3,54.0,467,-1,藤本現,河津裕,,3,1:33.2,41.3,6-6-4-2,3,467,-1
2022/01/17,浦和,2,３歳二,1400,ダ,左,良,晴,10,3,3,ジングルベル,牝,3,54.0,444,-9,和田譲,小久智,,4,1:33.3,41.6,3-3-3-1,7,444,-9
2022/01/17,浦和,2,３歳二,1400,ダ,左,良,晴,10,4,4,シェナチチカカ,牝,3,54.0,377,-3,岡村裕,山田正,,5,1:34.0,41.7,7-7-8-7,10,377,-3
2022/01/17,浦和,2,３歳二,1400,ダ,左,良,晴,10,2,2,ザワロイン,牝,3,54.0,433,2,岡田大,岡田一,,6,1:34.4,42.8,2-2-1-4,2,433,2
2022/01/17,浦和,2,３歳二,1400,ダ,左,良,晴,10,7,8,サッポロジャンプ,牝,3,53.0,430,-3,池谷匠,田島寿,,7,1:35.2,43.2,5-5-9-9,8,430,-3
