race_date,venue,race_no,race_name,distance,surface,direction,track_cond,weather,field_size,waku,horse_no,horse_name,sex,age,weight_carried,horse_weight,weight_change,jockey,trainer,win_odds,finish_position,finish_time,last_3f,passage_rate,popularity,result_weight,result_weight_change
2023/01/10,浦和,1,２０２３　浦和開幕福始め賞３歳二,1400,ダ,左,良,晴,10,4,4,ブルグミューラー,牡,3,56.0,466,-4,笹川翼,小久智,,1,1:32.4,39.5,1-1-1-1,1,466,-4
2023/01/10,浦和,1,２０２３　浦和開幕福始め賞３歳二,1400,ダ,左,良,晴,10,7,8,リバースイート,牝,3,54.0,430,-3,山本紀,齊藤敏,,2,1:32.6,39.7,3-3-2-2,2,430,-3
2023/01/10,浦和,1,２０２３　浦和開幕福始め賞３歳二,1400,ダ,左,良,晴,10,8,9,スマイルマハロ,牡,3,56.0,486,-7,秋元耕,宇野博,,3,1:34.2,41.3,4-6-4-3,8,486,-7
2023/01/10,浦和,1,２０２３　浦和開幕福始め賞３歳二,1400,ダ,左,良,晴,10,5,5,リオチャン,牡,3,56.0,479,-8,達城龍,野口孝,,4,1:34.3,40.3,9-10-9-8,5,479,-8
2023/01/10,浦和,1,２０２３　浦和開幕福始め賞３歳二,1400,ダ,左,良,晴,10,3,3,ワールドバトル,牡,3,56.0,493,7,町田直,海馬司,,5,1:34.5,41.4,6-4-6-5,7,493,7
2023/01/10,浦和,1,２０２３　浦和開幕福始め賞３歳二,1400,ダ,左,良,晴,10,7,7,アイゴールド,牝,3,53.0,473,1,新原周,岡田一,,6,1:35.2,42.3,2-2-3-4,6,473,1
2023/01/10,浦和,1,２０２３　浦和開幕福始め賞３歳二,1400,ダ,左,良,晴,10,6,6,エマーブルクラス,牝,3,54.0,448,3,高橋哲,薮口一,,7,1:35.4,42.5,10-9-5-6,9,448,3
2023/01/10,浦和,1,２０２３　浦和開幕福始め賞３歳二,1400,ダ,左,良,晴,10,2,2,シナノフローレンス,牝,3,53.0,393,-3,七夕裕,岡田一,,8,1:35.8,42.7,5-5-7-7,4,393,-3
2023/01/10,浦和,1,２０２３　浦和開幕福始め賞３歳二,1400,ダ,左,良,晴,10,1,1,プリンスオーソ,牡,3,56.0,450,0,加藤和,長谷忍,,9,1:36.5,43.2,8-7-8-9,10,450,0
2023/01/10,浦和,1,２０２３　浦和開幕福始め賞３歳二,1400,ダ,左,良,晴,10,8,10,アイトアーサー,牡,3,56.0,472,0,福原杏,水野貴,,10,1:41.2,47.4,7-8-10-10,3,472,0
2023/01/10,浦和,2,Ｃ３五 六 七,1400,ダ,左,良,晴,12,4,4,ロッカーモーション,牝,7,54.0,497,-1,橋本直,内野健,,1,1:33.7,40.5,12-11-6-2,1,497,-1
2023/01/10,浦和,2,Ｃ３五 六 七,1400,ダ,左,良,晴,12,8,12,ニシノサトル,牡,7,56.0,491,-2,内田利,吉田正,,2,1:34.1,42.2,4-3-3-1,8,491,-2
2023/01/10,浦和,2,Ｃ３五 六 七,1400,ダ,左,良,晴,12,8,11,ニシノマリアージュ,牝,7,54.0,416,2,岡田大,冨田敏,,3,1:34.4,42.5,2-2-1-3,6,416,2
2023/01/10,浦和,2,Ｃ３五 六 七,1400,ダ,左,良,晴,12,6,8,トキノカサドール,牡,8,56.0,465,-3,見越彬,横山保,,4,1:34.6,42.1,7-6-4-5,9,465,-3
2023/01/10,浦和,2,Ｃ３五 六 七,1400,ダ,左,良,晴,12,1,1,アールレアル,セ,0,56.0,449,6,山中悠,川村守,,5,1:34.8,41.8,9-9-8-7,10,449,6
2023/01/10,浦和,2,Ｃ３五 六 七,1400,ダ,左,良,晴,12,2,2,ダイバキャッツアイ,牝,6,54.0,474,4,赤津和,箕輪武,,6,1:35.0,41.8,8-8-10-8,7,474,4
2023/01/10,浦和,2,Ｃ３五 六 七,1400,ダ,左,良,晴,12,6,7,リュウキタイヨウ,セ,0,52.0,437,-1,中島良,玉井等,,7,1:35.7,42.8,6-7-5-6,4,437,-1
2023/01/10,浦和,2,Ｃ３五 六 七,1400,ダ,左,良,晴,12,7,9,ユメノハジマリ,牝,7,50.0,473,-5,小林捺,水野貴,,8,1:36.2,44.3,1-1-1-4,2,473,-5
2023/01/10,浦和,2,Ｃ３五 六 七,1400,ダ,左,良,晴,12,7,10,パレスギガント,牡,7,55.0,484,-1,七夕裕,長谷忍,,9,1:36.5,42.9,11-10-11-9,5,484,-1
2023/01/10,浦和,2,Ｃ３五 六 七,1400,ダ,左,良,晴,12,5,5,ネオエンジェル,牝,7,54.0,453,6,國分祐,冨田敏,,10,1:36.7,42.7,10-12-12-11,11,453,6
2023/01/10,浦和,2,Ｃ３五 六 七,1400,ダ,左,良,晴,12,3,3,ツーエムポラリス,牡,8,56.0,477,2,半澤慶,鈴木勝,,11,1:37.4,44.5,5-5-9-10,12,477,2
2023/01/10,浦和,2,Ｃ３五 六 七,1400,ダ,左,良,晴,12,5,6,ゴーオンザステージ,牝,8,54.0,440,15,張田昂,平山真,,12,1:39.7,47.0,3-4-7-12,3,440,15
2023/01/10,浦和,3,Ｃ３五 六 七,1400,ダ,左,良,晴,12,5,5,ラブリーギャル,牝,7,54.0,503,2,見越彬,海馬司,,1,1:32.2,40.0,5-5-3-1,1,503,2
2023/01/10,浦和,3,Ｃ３五 六 七,1400,ダ,左,良,晴,12,2,2,ハーモニージョーイ,牡,6,56.0,470,-6,笹川翼,新井清,,2,1:32.2,39.9,3-4-4-3,5,470,-6
2023/01/10,浦和,3,Ｃ３五 六 七,1400,ダ,左,良,晴,12,6,8,ビアンカグリーン,牡,8,56.0,487,-3,森泰斗,酒井一,,3,1:32.5,40.4,4-3-1-2,3,487,-3
2023/01/10,浦和,3,Ｃ３五 六 七,1400,ダ,左,良,晴,12,7,9,ラウズアップ,牡,7,56.0,429,-5,藤江渉,牛房榮,,4,1:33.6,40.3,11-10-6-4,6,429,-5
2023/01/10,浦和,3,Ｃ３五 六 七,1400,ダ,左,良,晴,12,6,7,オールドボンバー,牡,7,56.0,485,-2,加藤和,横山保,,5,1:34.0,41.9,2-2-2-5,4,485,-2
2023/01/10,浦和,3,Ｃ３五 六 七,1400,ダ,左,良,晴,12,7,10,ナツィオナーレ,牝,8,50.0,461,20,中島良,野口孝,,6,1:34.1,40.8,9-9-9-7,8,461,20
2023/01/10,浦和,3,Ｃ３五 六 七,1400,ダ,左,良,晴,12,1,1,スマイルジーニアス,セ,0,56.0,513,0,福原杏,鹿沼和,,7,1:34.5,41.6,7-7-7-6,2,513,0
2023/01/10,浦和,3,Ｃ３五 六 七,1400,ダ,左,良,晴,12,3,3,アミン,牝,6,54.0,474,1,岡田大,冨田敏,,8,1:34.6,41.0,7-8-10-9,10,474,1
2023/01/10,浦和,3,Ｃ３五 六 七,1400,ダ,左,良,晴,12,8,11,ラッキーアモン,牡,7,56.0,522,10,寺島憂,箕輪武,,9,1:35.2,41.1,10-11-11-11,9,522,10
2023/01/10,浦和,3,Ｃ３五 六 七,1400,ダ,左,良,晴,12,8,12,ゴールドスペンサー,牡,5,56.0,482,-10,秋元耕,吉田正,,10,1:35.2,42.1,6-6-8-8,11,482,-10
2023/01/10,浦和,3,Ｃ３五 六 七,1400,ダ,左,良,晴,12,5,6,メイショウハヤナリ,牡,7,55.0,473,5,七夕裕,藤原智,,11,1:35.9,43.6,1-1-5-10,7,473,5
2023/01/10,浦和,3,Ｃ３五 六 七,1400,ダ,左,良,晴,12,4,4,ローズオブセイコー,牝,6,54.0,401,4,高橋哲,薮口一,,,,,,,401,4
2023/01/10,浦和,4,特選Ｃ３ ４歳ア,1500,ダ,左,良,晴,11,4,4,カリグラフィー,牝,4,54.0,462,-3,橋本直,入口由,,1,1:41.4,39.9,4-4-3-2,1,462,-3
2023/01/10,浦和,4,特選Ｃ３ ４歳ア,1500,ダ,左,良,晴,11,2,2,ビーマジカル,牝,4,53.0,449,7,新原周,野口孝,,2,1:41.6,40.3,1-1-2-3,4,449,7
2023/01/10,浦和,4,特選Ｃ３ ４歳ア,1500,ダ,左,良,晴,11,6,6,エイシンブレナム,牝,4,54.0,438,-5,岡村健,酒井一,,3,1:42.0,40.7,2-2-1-1,7,438,-5
2023/01/10,浦和,4,特選Ｃ３ ４歳ア,1500,ダ,左,良,晴,11,7,9,コスモヴェレッド,牡,4,56.0,454,-3,福原杏,山越光,,4,1:42.0,40.3,9-7-8-5,8,454,-3
2023/01/10,浦和,4,特選Ｃ３ ４歳ア,1500,ダ,左,良,晴,11,8,10,エスケイローレンス,牝,4,54.0,443,-3,加藤和,冨田敏,,5,1:42.1,40.7,3-3-3-4,6,443,-3
